season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,space_contraction_certainty,feasible_ratio
31,1,Jason Lewis,Actor/Actress,Eliminated Week 1,18.0,4,15.0,0.0471204188481675,1,True,1,Rank_Save,0.52456,0.47544
31,1,Jessie James Decker,Singer/Rapper,Eliminated Week 6,20.0,4,12.0,0.0523560209424083,6,False,6,Rank_Save,0.52456,0.47544
31,1,Jordin Sparks,Singer/Rapper,Eliminated Week 7,26.0,4,7.0,0.0680628272251308,7,False,7,Rank_Save,0.52456,0.47544
31,1,Joseph Baena,Actor/Actress,Eliminated Week 5,23.0,4,9.0,0.0602094240837696,5,False,5,Rank_Save,0.52456,0.47544
31,1,Sam Champion,News Anchor,Eliminated Week 4,20.0,4,12.0,0.0523560209424083,4,False,4,Rank_Save,0.52456,0.47544
31,1,Selma Blair,Actor/Actress,Withdrew,28.0,4,3.0,0.0732984293193717,10,False,Withdrew,Rank_Save,0.52456,0.47544
31,1,Shangela,TV Personality,4th Place,28.0,4,3.0,0.0732984293193717,11,False,4,Rank_Save,0.52456,0.47544
31,1,Teresa Giudice,TV Personality,Eliminated Week 2,20.0,4,12.0,0.0523560209424083,2,False,2,Rank_Save,0.52456,0.47544
31,1,Trevor Donovan,Actor/Actress,Eliminated Week 9,21.0,4,10.0,0.0549738219895288,9,False,9,Rank_Save,0.52456,0.47544
31,1,Vinny Guadagnino,TV Personality,Eliminated Week 8,17.0,4,16.0,0.0445026178010471,8,False,8,Rank_Save,0.52456,0.47544
31,1,Wayne Brady,Comedian,3rd Place,29.0,4,2.0,0.0759162303664921,11,False,3,Rank_Save,0.52456,0.47544
31,2,Charli D'Amelio,Social Media Personality,1st Place,32.0,4,1.0,0.0776699029126213,11,False,1,Rank_Save,0.53332,0.46668
31,2,Cheryl Ladd,Actor/Actress,Eliminated Week 3,21.0,4,15.0,0.0509708737864077,3,False,3,Rank_Save,0.53332,0.46668
31,2,Daniel Durant,Actor/Actress,Eliminated Week 9,29.0,4,5.0,0.0703883495145631,9,False,9,Rank_Save,0.53332,0.46668
31,2,Gabby Windey,TV Personality,2nd Place,32.0,4,1.0,0.0776699029126213,11,False,2,Rank_Save,0.53332,0.46668
31,2,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,28.0,4,6.0,0.0679611650485436,8,False,8,Rank_Save,0.53332,0.46668
31,2,Jessie James Decker,Singer/Rapper,Eliminated Week 6,25.0,4,12.0,0.0606796116504854,6,False,6,Rank_Save,0.53332,0.46668
31,2,Jordin Sparks,Singer/Rapper,Eliminated Week 7,27.0,4,9.0,0.0655339805825242,7,False,7,Rank_Save,0.53332,0.46668
31,2,Joseph Baena,Actor/Actress,Eliminated Week 5,24.0,4,13.0,0.058252427184466,5,False,5,Rank_Save,0.53332,0.46668
31,2,Sam Champion,News Anchor,Eliminated Week 4,26.0,4,11.0,0.0631067961165048,4,False,4,Rank_Save,0.53332,0.46668
31,2,Selma Blair,Actor/Actress,Withdrew,28.0,4,6.0,0.0679611650485436,10,False,Withdrew,Rank_Save,0.53332,0.46668
31,2,Shangela,TV Personality,4th Place,28.0,4,6.0,0.0679611650485436,11,False,4,Rank_Save,0.53332,0.46668
31,2,Teresa Giudice,TV Personality,Eliminated Week 2,23.0,4,14.0,0.0558252427184466,2,True,2,Rank_Save,0.53332,0.46668
31,2,Trevor Donovan,Actor/Actress,Eliminated Week 9,30.0,4,4.0,0.0728155339805825,9,False,9,Rank_Save,0.53332,0.46668
31,2,Vinny Guadagnino,TV Personality,Eliminated Week 8,27.0,4,9.0,0.0655339805825242,8,False,8,Rank_Save,0.53332,0.46668
31,2,Wayne Brady,Comedian,3rd Place,32.0,4,1.0,0.0776699029126213,11,False,3,Rank_Save,0.53332,0.46668
31,3,Charli D'Amelio,Social Media Personality,1st Place,33.0,4,1.0,0.0818858560794044,11,False,1,Rank_Save,0.50824,0.49176
31,3,Cheryl Ladd,Actor/Actress,Eliminated Week 3,24.0,4,13.0,0.0595533498759305,3,True,3,Rank_Save,0.50824,0.49176
31,3,Daniel Durant,Actor/Actress,Eliminated Week 9,31.0,4,5.0,0.0769230769230769,9,False,9,Rank_Save,0.50824,0.49176
31,3,Gabby Windey,TV Personality,2nd Place,33.0,4,1.0,0.0818858560794044,11,False,2,Rank_Save,0.50824,0.49176
31,3,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,32.0,4,4.0,0.0794044665012407,8,False,8,Rank_Save,0.50824,0.49176
31,3,Jessie James Decker,Singer/Rapper,Eliminated Week 6,26.0,4,11.0,0.064516129032258,6,False,6,Rank_Save,0.50824,0.49176
31,3,Jordin Sparks,Singer/Rapper,Eliminated Week 7,29.0,4,7.0,0.0719602977667493,7,False,7,Rank_Save,0.50824,0.49176
31,3,Joseph Baena,Actor/Actress,Eliminated Week 5,29.0,4,7.0,0.0719602977667493,5,False,5,Rank_Save,0.50824,0.49176
31,3,Sam Champion,News Anchor,Eliminated Week 4,25.0,4,12.0,0.0620347394540942,4,False,4,Rank_Save,0.50824,0.49176
31,3,Selma Blair,Actor/Actress,Withdrew,28.0,4,9.0,0.0694789081885856,10,False,Withdrew,Rank_Save,0.50824,0.49176
31,3,Shangela,TV Personality,4th Place,30.0,4,6.0,0.0744416873449131,11,False,4,Rank_Save,0.50824,0.49176
31,3,Trevor Donovan,Actor/Actress,Eliminated Week 9,27.0,4,10.0,0.0669975186104218,9,False,9,Rank_Save,0.50824,0.49176
31,3,Vinny Guadagnino,TV Personality,Eliminated Week 8,23.0,4,14.0,0.0570719602977667,8,False,8,Rank_Save,0.50824,0.49176
31,3,Wayne Brady,Comedian,3rd Place,33.0,4,1.0,0.0818858560794044,11,False,3,Rank_Save,0.50824,0.49176
31,4,Charli D'Amelio,Social Media Personality,1st Place,36.0,4,1.0,0.0878048780487804,11,False,1,Rank_Save,0.38882000000000005,0.61118
31,4,Daniel Durant,Actor/Actress,Eliminated Week 9,29.0,4,9.0,0.0707317073170731,9,False,9,Rank_Save,0.38882000000000005,0.61118
31,4,Gabby Windey,TV Personality,2nd Place,36.0,4,1.0,0.0878048780487804,11,False,2,Rank_Save,0.38882000000000005,0.61118
31,4,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,34.0,4,4.0,0.0829268292682926,8,False,8,Rank_Save,0.38882000000000005,0.61118
31,4,Jessie James Decker,Singer/Rapper,Eliminated Week 6,31.0,4,8.0,0.0756097560975609,6,False,6,Rank_Save,0.38882000000000005,0.61118
31,4,Jordin Sparks,Singer/Rapper,Eliminated Week 7,34.0,4,4.0,0.0829268292682926,7,False,7,Rank_Save,0.38882000000000005,0.61118
31,4,Joseph Baena,Actor/Actress,Eliminated Week 5,28.0,4,11.0,0.0682926829268292,5,False,5,Rank_Save,0.38882000000000005,0.61118
31,4,Sam Champion,News Anchor,Eliminated Week 4,25.0,4,13.0,0.0609756097560975,4,True,4,Rank_Save,0.38882000000000005,0.61118
31,4,Selma Blair,Actor/Actress,Withdrew,32.0,4,6.0,0.0780487804878048,10,False,Withdrew,Rank_Save,0.38882000000000005,0.61118
31,4,Shangela,TV Personality,4th Place,32.0,4,6.0,0.0780487804878048,11,False,4,Rank_Save,0.38882000000000005,0.61118
31,4,Trevor Donovan,Actor/Actress,Eliminated Week 9,28.0,4,11.0,0.0682926829268292,9,False,9,Rank_Save,0.38882000000000005,0.61118
31,4,Vinny Guadagnino,TV Personality,Eliminated Week 8,29.0,4,9.0,0.0707317073170731,8,False,8,Rank_Save,0.38882000000000005,0.61118
31,4,Wayne Brady,Comedian,3rd Place,36.0,4,1.0,0.0878048780487804,11,False,3,Rank_Save,0.38882000000000005,0.61118
31,5,Charli D'Amelio,Social Media Personality,1st Place,42.0,4,1.0,0.0936454849498327,11,False,1,Rank_Save,0.57519,0.42481
31,5,Daniel Durant,Actor/Actress,Eliminated Week 9,33.5,4,11.0,0.0746934225195094,9,False,9,Rank_Save,0.57519,0.42481
31,5,Gabby Windey,TV Personality,2nd Place,41.0,4,2.0,0.0914158305462653,11,False,2,Rank_Save,0.57519,0.42481
31,5,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,39.0,4,5.0,0.0869565217391304,8,False,8,Rank_Save,0.57519,0.42481
31,5,Jessie James Decker,Singer/Rapper,Eliminated Week 6,36.0,4,7.0,0.0802675585284281,6,False,6,Rank_Save,0.57519,0.42481
31,5,Jordin Sparks,Singer/Rapper,Eliminated Week 7,35.5,4,9.0,0.0791527313266443,7,False,7,Rank_Save,0.57519,0.42481
31,5,Joseph Baena,Actor/Actress,Eliminated Week 5,35.0,4,10.0,0.0780379041248606,5,True,5,Rank_Save,0.57519,0.42481
31,5,Selma Blair,Actor/Actress,Withdrew,40.0,4,4.0,0.0891861761426978,10,False,Withdrew,Rank_Save,0.57519,0.42481
31,5,Shangela,TV Personality,4th Place,38.5,4,6.0,0.0858416945373467,11,False,4,Rank_Save,0.57519,0.42481
31,5,Trevor Donovan,Actor/Actress,Eliminated Week 9,36.0,4,7.0,0.0802675585284281,9,False,9,Rank_Save,0.57519,0.42481
31,5,Vinny Guadagnino,TV Personality,Eliminated Week 8,31.0,4,12.0,0.0691192865105908,8,False,8,Rank_Save,0.57519,0.42481
31,5,Wayne Brady,Comedian,3rd Place,41.0,4,2.0,0.0914158305462653,11,False,3,Rank_Save,0.57519,0.42481
31,6,Charli D'Amelio,Social Media Personality,1st Place,40.0,4,1.0,0.1159420289855072,11,False,1,Rank_Save,0.35826,0.64174
31,6,Daniel Durant,Actor/Actress,Eliminated Week 9,34.0,4,5.0,0.0985507246376811,9,False,9,Rank_Save,0.35826,0.64174
31,6,Gabby Windey,TV Personality,2nd Place,37.0,4,2.0,0.1072463768115942,11,False,2,Rank_Save,0.35826,0.64174
31,6,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,36.0,4,3.0,0.1043478260869565,8,False,8,Rank_Save,0.35826,0.64174
31,6,Jessie James Decker,Singer/Rapper,Eliminated Week 6,32.0,4,9.0,0.0927536231884058,6,True,6,Rank_Save,0.35826,0.64174
31,6,Jordin Sparks,Singer/Rapper,Eliminated Week 7,34.0,4,5.0,0.0985507246376811,7,False,7,Rank_Save,0.35826,0.64174
31,6,Shangela,TV Personality,4th Place,36.0,4,3.0,0.1043478260869565,11,False,4,Rank_Save,0.35826,0.64174
31,6,Trevor Donovan,Actor/Actress,Eliminated Week 9,34.0,4,5.0,0.0985507246376811,9,False,9,Rank_Save,0.35826,0.64174
31,6,Vinny Guadagnino,TV Personality,Eliminated Week 8,28.0,4,10.0,0.081159420289855,8,False,8,Rank_Save,0.35826,0.64174
31,6,Wayne Brady,Comedian,3rd Place,34.0,4,5.0,0.0985507246376811,11,False,3,Rank_Save,0.35826,0.64174
31,7,Charli D'Amelio,Social Media Personality,1st Place,39.0,4,1.0,0.1198156682027649,11,False,1,Rank_Save,0.4369157848324515,0.5630842151675485
31,7,Daniel Durant,Actor/Actress,Eliminated Week 9,36.5,4,4.0,0.1121351766513056,9,False,9,Rank_Save,0.4369157848324515,0.5630842151675485
31,7,Gabby Windey,TV Personality,2nd Place,35.5,4,6.0,0.1090629800307219,11,False,2,Rank_Save,0.4369157848324515,0.5630842151675485
31,7,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,35.0,4,7.0,0.1075268817204301,8,False,8,Rank_Save,0.4369157848324515,0.5630842151675485
31,7,Jordin Sparks,Singer/Rapper,Eliminated Week 7,34.5,4,8.0,0.1059907834101382,7,True,7,Rank_Save,0.4369157848324515,0.5630842151675485
31,7,Shangela,TV Personality,4th Place,36.5,4,4.0,0.1121351766513056,11,False,4,Rank_Save,0.4369157848324515,0.5630842151675485
31,7,Trevor Donovan,Actor/Actress,Eliminated Week 9,39.0,4,1.0,0.1198156682027649,9,False,9,Rank_Save,0.4369157848324515,0.5630842151675485
31,7,Vinny Guadagnino,TV Personality,Eliminated Week 8,31.5,4,9.0,0.0967741935483871,8,False,8,Rank_Save,0.4369157848324515,0.5630842151675485
31,7,Wayne Brady,Comedian,3rd Place,38.0,4,3.0,0.1167434715821812,11,False,3,Rank_Save,0.4369157848324515,0.5630842151675485
31,8,Charli D'Amelio,Social Media Personality,1st Place,45.0,4,1.0,0.143312101910828,11,False,1,Rank_Save,0.6398809523809523,0.36011904761904767
31,8,Daniel Durant,Actor/Actress,Eliminated Week 9,39.0,4,5.0,0.1242038216560509,9,False,9,Rank_Save,0.6398809523809523,0.36011904761904767
31,8,Gabby Windey,TV Personality,2nd Place,40.0,4,4.0,0.1273885350318471,11,False,2,Rank_Save,0.6398809523809523,0.36011904761904767
31,8,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,35.0,4,7.0,0.1114649681528662,8,True,8,Rank_Save,0.6398809523809523,0.36011904761904767
31,8,Shangela,TV Personality,4th Place,42.0,4,3.0,0.1337579617834395,11,False,4,Rank_Save,0.6398809523809523,0.36011904761904767
31,8,Trevor Donovan,Actor/Actress,Eliminated Week 9,39.0,4,5.0,0.1242038216560509,9,False,9,Rank_Save,0.6398809523809523,0.36011904761904767
31,8,Vinny Guadagnino,TV Personality,Eliminated Week 8,29.0,4,8.0,0.0923566878980891,8,True,8,Rank_Save,0.6398809523809523,0.36011904761904767
31,8,Wayne Brady,Comedian,3rd Place,45.0,4,1.0,0.143312101910828,11,False,3,Rank_Save,0.6398809523809523,0.36011904761904767
31,9,Charli D'Amelio,Social Media Personality,1st Place,40.0,4,1.0,0.1818181818181818,11,False,1,Rank_Save,0.44999999999999996,0.55
31,9,Daniel Durant,Actor/Actress,Eliminated Week 9,34.5,4,5.0,0.1568181818181818,9,True,9,Rank_Save,0.44999999999999996,0.55
31,9,Gabby Windey,TV Personality,2nd Place,40.0,4,1.0,0.1818181818181818,11,False,2,Rank_Save,0.44999999999999996,0.55
31,9,Shangela,TV Personality,4th Place,36.5,4,3.0,0.1659090909090909,11,False,4,Rank_Save,0.44999999999999996,0.55
31,9,Trevor Donovan,Actor/Actress,Eliminated Week 9,32.5,4,6.0,0.1477272727272727,9,True,9,Rank_Save,0.44999999999999996,0.55
31,9,Wayne Brady,Comedian,3rd Place,36.5,4,3.0,0.1659090909090909,11,False,3,Rank_Save,0.44999999999999996,0.55
31,10,Charli D'Amelio,Social Media Personality,1st Place,40.0,4,1.0,0.2564102564102564,11,False,1,Rank_Save,0.8333333333333334,0.16666666666666663
31,10,Gabby Windey,TV Personality,2nd Place,40.0,4,1.0,0.2564102564102564,11,False,2,Rank_Save,0.8333333333333334,0.16666666666666663
31,10,Shangela,TV Personality,4th Place,38.0,4,3.0,0.2435897435897435,11,False,4,Rank_Save,0.8333333333333334,0.16666666666666663
31,10,Wayne Brady,Comedian,3rd Place,38.0,4,3.0,0.2435897435897435,11,False,3,Rank_Save,0.8333333333333334,0.16666666666666663
32,1,Adrian Peterson,Athlete,Eliminated Week 4,18.0,3,5.0,0.0779220779220779,4,False,4,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Alyson Hannigan,Actor/Actress,5th Place,13.0,3,11.0,0.0562770562770562,12,False,5,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Ariana Madix,TV Personality,3rd Place,21.0,3,2.0,0.0909090909090909,12,False,3,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Barry Williams,Actor/Actress,Eliminated Week 8,16.0,3,8.0,0.0692640692640692,8,False,8,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Charity Lawson,TV Personality,4th Place,22.0,3,1.0,0.0952380952380952,12,False,4,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Harry Jowsey,TV Personality,Eliminated Week 9,12.0,3,12.0,0.0519480519480519,9,False,9,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Jamie Lynn Spears,Actor/Actress,Eliminated Week 2,15.0,3,9.0,0.0649350649350649,2,False,2,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Jason Mraz,Singer/Rapper,2nd Place,21.0,3,2.0,0.0909090909090909,12,False,2,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Lele Pons,Social Media Personality,Eliminated Week 7,19.0,3,4.0,0.0822510822510822,7,False,7,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Matt Walsh,Comedian,Eliminated Week 1,12.0,3,12.0,0.0519480519480519,1,True,1,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Mauricio Umansky,TV Personality,Eliminated Week 6,15.0,3,9.0,0.0649350649350649,6,False,6,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Mira Sorvino,Actor/Actress,Eliminated Week 5,17.0,3,7.0,0.0735930735930736,5,False,5,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Tyson Beckford,Model,Eliminated Week 3,12.0,3,12.0,0.0519480519480519,3,False,3,Rank_Save,0.5954200000000001,0.40457999999999994
32,1,Xochitl Gomez,Actor/Actress,1st Place,18.0,3,5.0,0.0779220779220779,12,False,1,Rank_Save,0.5954200000000001,0.40457999999999994
32,2,Adrian Peterson,Athlete,Eliminated Week 4,15.0,3,10.0,0.0630252100840336,4,False,4,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Alyson Hannigan,Actor/Actress,5th Place,19.0,3,6.0,0.0798319327731092,12,False,5,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Ariana Madix,TV Personality,3rd Place,20.0,3,5.0,0.0840336134453781,12,False,3,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Barry Williams,Actor/Actress,Eliminated Week 8,15.0,3,10.0,0.0630252100840336,8,False,8,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Charity Lawson,TV Personality,4th Place,21.0,3,3.0,0.088235294117647,12,False,4,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Harry Jowsey,TV Personality,Eliminated Week 9,15.0,3,10.0,0.0630252100840336,9,False,9,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Jamie Lynn Spears,Actor/Actress,Eliminated Week 2,16.0,3,9.0,0.0672268907563025,2,True,2,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Jason Mraz,Singer/Rapper,2nd Place,24.0,3,1.0,0.1008403361344537,12,False,2,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Lele Pons,Social Media Personality,Eliminated Week 7,21.0,3,3.0,0.088235294117647,7,False,7,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Mauricio Umansky,TV Personality,Eliminated Week 6,12.0,3,13.0,0.0504201680672268,6,False,6,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Mira Sorvino,Actor/Actress,Eliminated Week 5,18.0,3,7.0,0.0756302521008403,5,False,5,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Tyson Beckford,Model,Eliminated Week 3,18.0,3,7.0,0.0756302521008403,3,False,3,Rank_Save,0.7156199999999999,0.2843800000000001
32,2,Xochitl Gomez,Actor/Actress,1st Place,24.0,3,1.0,0.1008403361344537,12,False,1,Rank_Save,0.7156199999999999,0.2843800000000001
32,3,Adrian Peterson,Athlete,Eliminated Week 4,22.0,4,11.0,0.0681114551083591,4,False,4,Rank_Save,0.41537,0.58463
32,3,Alyson Hannigan,Actor/Actress,5th Place,24.0,4,8.0,0.0743034055727554,12,False,5,Rank_Save,0.41537,0.58463
32,3,Ariana Madix,TV Personality,3rd Place,34.0,4,1.0,0.1052631578947368,12,False,3,Rank_Save,0.41537,0.58463
32,3,Barry Williams,Actor/Actress,Eliminated Week 8,25.0,4,7.0,0.0773993808049535,8,False,8,Rank_Save,0.41537,0.58463
32,3,Charity Lawson,TV Personality,4th Place,32.0,4,3.0,0.0990712074303405,12,False,4,Rank_Save,0.41537,0.58463
32,3,Harry Jowsey,TV Personality,Eliminated Week 9,24.0,4,8.0,0.0743034055727554,9,False,9,Rank_Save,0.41537,0.58463
32,3,Jason Mraz,Singer/Rapper,2nd Place,34.0,4,1.0,0.1052631578947368,12,False,2,Rank_Save,0.41537,0.58463
32,3,Lele Pons,Social Media Personality,Eliminated Week 7,27.0,4,5.0,0.0835913312693498,7,False,7,Rank_Save,0.41537,0.58463
32,3,Mauricio Umansky,TV Personality,Eliminated Week 6,23.0,4,10.0,0.0712074303405572,6,False,6,Rank_Save,0.41537,0.58463
32,3,Mira Sorvino,Actor/Actress,Eliminated Week 5,26.0,4,6.0,0.0804953560371517,5,False,5,Rank_Save,0.41537,0.58463
32,3,Tyson Beckford,Model,Eliminated Week 3,20.0,4,12.0,0.0619195046439628,3,True,3,Rank_Save,0.41537,0.58463
32,3,Xochitl Gomez,Actor/Actress,1st Place,32.0,4,3.0,0.0990712074303405,12,False,1,Rank_Save,0.41537,0.58463
32,4,Adrian Peterson,Athlete,Eliminated Week 4,21.0,3,6.0,0.0875,4,True,4,Rank_Save,0.82349,0.17650999999999994
32,4,Alyson Hannigan,Actor/Actress,5th Place,18.0,3,10.0,0.075,12,False,5,Rank_Save,0.82349,0.17650999999999994
32,4,Ariana Madix,TV Personality,3rd Place,25.0,3,2.0,0.1041666666666666,12,False,3,Rank_Save,0.82349,0.17650999999999994
32,4,Barry Williams,Actor/Actress,Eliminated Week 8,18.0,3,10.0,0.075,8,False,8,Rank_Save,0.82349,0.17650999999999994
32,4,Charity Lawson,TV Personality,4th Place,24.0,3,3.0,0.1,12,False,4,Rank_Save,0.82349,0.17650999999999994
32,4,Harry Jowsey,TV Personality,Eliminated Week 9,21.0,3,6.0,0.0875,9,False,9,Rank_Save,0.82349,0.17650999999999994
32,4,Jason Mraz,Singer/Rapper,2nd Place,24.0,3,3.0,0.1,12,False,2,Rank_Save,0.82349,0.17650999999999994
32,4,Lele Pons,Social Media Personality,Eliminated Week 7,22.0,3,5.0,0.0916666666666666,7,False,7,Rank_Save,0.82349,0.17650999999999994
32,4,Mauricio Umansky,TV Personality,Eliminated Week 6,19.0,3,9.0,0.0791666666666666,6,False,6,Rank_Save,0.82349,0.17650999999999994
32,4,Mira Sorvino,Actor/Actress,Eliminated Week 5,21.0,3,6.0,0.0875,5,False,5,Rank_Save,0.82349,0.17650999999999994
32,4,Xochitl Gomez,Actor/Actress,1st Place,27.0,3,1.0,0.1125,12,False,1,Rank_Save,0.82349,0.17650999999999994
32,5,Alyson Hannigan,Actor/Actress,5th Place,21.0,3,9.0,0.0875,12,False,5,Rank_Save,0.48946999999999996,0.51053
32,5,Ariana Madix,TV Personality,3rd Place,24.0,3,4.0,0.1,12,False,3,Rank_Save,0.48946999999999996,0.51053
32,5,Barry Williams,Actor/Actress,Eliminated Week 8,24.0,3,4.0,0.1,8,False,8,Rank_Save,0.48946999999999996,0.51053
32,5,Charity Lawson,TV Personality,4th Place,28.0,3,1.0,0.1166666666666666,12,False,4,Rank_Save,0.48946999999999996,0.51053
32,5,Harry Jowsey,TV Personality,Eliminated Week 9,18.0,3,10.0,0.075,9,False,9,Rank_Save,0.48946999999999996,0.51053
32,5,Jason Mraz,Singer/Rapper,2nd Place,27.0,3,3.0,0.1125,12,False,2,Rank_Save,0.48946999999999996,0.51053
32,5,Lele Pons,Social Media Personality,Eliminated Week 7,24.0,3,4.0,0.1,7,False,7,Rank_Save,0.48946999999999996,0.51053
32,5,Mauricio Umansky,TV Personality,Eliminated Week 6,24.0,3,4.0,0.1,6,False,6,Rank_Save,0.48946999999999996,0.51053
32,5,Mira Sorvino,Actor/Actress,Eliminated Week 5,22.0,3,8.0,0.0916666666666666,5,True,5,Rank_Save,0.48946999999999996,0.51053
32,5,Xochitl Gomez,Actor/Actress,1st Place,28.0,3,1.0,0.1166666666666666,12,False,1,Rank_Save,0.48946999999999996,0.51053
32,6,Alyson Hannigan,Actor/Actress,5th Place,31.0,4,8.0,0.0962732919254658,12,False,5,Rank_Save,0.6762593694885362,0.32374063051146384
32,6,Ariana Madix,TV Personality,3rd Place,41.0,4,2.0,0.1273291925465838,12,False,3,Rank_Save,0.6762593694885362,0.32374063051146384
32,6,Barry Williams,Actor/Actress,Eliminated Week 8,32.0,4,7.0,0.0993788819875776,8,False,8,Rank_Save,0.6762593694885362,0.32374063051146384
32,6,Charity Lawson,TV Personality,4th Place,38.0,4,4.0,0.1180124223602484,12,False,4,Rank_Save,0.6762593694885362,0.32374063051146384
32,6,Harry Jowsey,TV Personality,Eliminated Week 9,29.0,4,9.0,0.0900621118012422,9,False,9,Rank_Save,0.6762593694885362,0.32374063051146384
32,6,Jason Mraz,Singer/Rapper,2nd Place,39.0,4,3.0,0.1211180124223602,12,False,2,Rank_Save,0.6762593694885362,0.32374063051146384
32,6,Lele Pons,Social Media Personality,Eliminated Week 7,37.0,4,5.0,0.1149068322981366,7,False,7,Rank_Save,0.6762593694885362,0.32374063051146384
32,6,Mauricio Umansky,TV Personality,Eliminated Week 6,33.0,4,6.0,0.1024844720496894,6,True,6,Rank_Save,0.6762593694885362,0.32374063051146384
32,6,Xochitl Gomez,Actor/Actress,1st Place,42.0,4,1.0,0.1304347826086956,12,False,1,Rank_Save,0.6762593694885362,0.32374063051146384
32,7,Alyson Hannigan,Actor/Actress,5th Place,35.0,4,6.0,0.1241134751773049,12,False,5,Rank_Save,0.8839285714285714,0.1160714285714286
32,7,Ariana Madix,TV Personality,3rd Place,37.0,4,1.0,0.1312056737588652,12,False,3,Rank_Save,0.8839285714285714,0.1160714285714286
32,7,Barry Williams,Actor/Actress,Eliminated Week 8,32.5,4,7.0,0.1152482269503546,8,False,8,Rank_Save,0.8839285714285714,0.1160714285714286
32,7,Charity Lawson,TV Personality,4th Place,36.0,4,4.0,0.1276595744680851,12,False,4,Rank_Save,0.8839285714285714,0.1160714285714286
32,7,Harry Jowsey,TV Personality,Eliminated Week 9,32.0,4,8.0,0.1134751773049645,9,False,9,Rank_Save,0.8839285714285714,0.1160714285714286
32,7,Jason Mraz,Singer/Rapper,2nd Place,36.0,4,4.0,0.1276595744680851,12,False,2,Rank_Save,0.8839285714285714,0.1160714285714286
32,7,Lele Pons,Social Media Personality,Eliminated Week 7,36.5,4,3.0,0.1294326241134751,7,True,7,Rank_Save,0.8839285714285714,0.1160714285714286
32,7,Xochitl Gomez,Actor/Actress,1st Place,37.0,4,1.0,0.1312056737588652,12,False,1,Rank_Save,0.8839285714285714,0.1160714285714286
32,8,Alyson Hannigan,Actor/Actress,5th Place,36.0,4,4.0,0.1422924901185771,12,False,5,Rank_Save,0.5371031746031746,0.4628968253968254
32,8,Ariana Madix,TV Personality,3rd Place,42.0,4,1.0,0.1660079051383399,12,False,3,Rank_Save,0.5371031746031746,0.4628968253968254
32,8,Barry Williams,Actor/Actress,Eliminated Week 8,35.0,4,5.0,0.1383399209486166,8,True,8,Rank_Save,0.5371031746031746,0.4628968253968254
32,8,Charity Lawson,TV Personality,4th Place,39.0,4,3.0,0.1541501976284585,12,False,4,Rank_Save,0.5371031746031746,0.4628968253968254
32,8,Harry Jowsey,TV Personality,Eliminated Week 9,28.0,4,7.0,0.1106719367588932,9,False,9,Rank_Save,0.5371031746031746,0.4628968253968254
32,8,Jason Mraz,Singer/Rapper,2nd Place,33.0,4,6.0,0.1304347826086956,12,False,2,Rank_Save,0.5371031746031746,0.4628968253968254
32,8,Xochitl Gomez,Actor/Actress,1st Place,40.0,4,2.0,0.1581027667984189,12,False,1,Rank_Save,0.5371031746031746,0.4628968253968254
32,9,Alyson Hannigan,Actor/Actress,5th Place,32.0,4,5.0,0.1447963800904977,12,False,5,Rank_Save,0.19027777777777777,0.8097222222222222
32,9,Ariana Madix,TV Personality,3rd Place,37.0,4,4.0,0.167420814479638,12,False,3,Rank_Save,0.19027777777777777,0.8097222222222222
32,9,Charity Lawson,TV Personality,4th Place,38.0,4,3.0,0.171945701357466,12,False,4,Rank_Save,0.19027777777777777,0.8097222222222222
