season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated
29,7,Jeannie Mai,TV Personality,Withdrew,25.0,3,8.0,0.09615384615384616,11,False
29,7,Johnny Weir,Athlete,Eliminated Week 10,27.0,3,2.0,0.10384615384615385,10,False
29,7,Justina Machado,Actor/Actress,4th Place,26.0,3,5.0,0.1,12,False
29,7,Kaitlyn Bristowe,TV Personality,1st Place,24.0,3,9.0,0.09230769230769231,12,False
29,7,Monica Aldama,TV Personality,Eliminated Week 7,22.0,3,10.0,0.08461538461538462,7,True
29,7,Nelly,Singer/Rapper,3rd Place,27.0,3,2.0,0.10384615384615385,12,False
29,7,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.11538461538461539,12,False
29,7,Skai Jackson,Actor/Actress,Eliminated Week 10,27.0,3,2.0,0.10384615384615385,10,False
29,8,AJ McLean,Singer/Rapper,Eliminated Week 9,27.0,3,5.0,0.12162184076007344,9,False
29,8,Chrishell Stause,Actor/Actress,Eliminated Week 8,27.0,3,5.0,0.12162184076007344,8,True
29,8,Johnny Weir,Athlete,Eliminated Week 10,30.0,3,1.0,0.13513537862230382,10,False
29,8,Justina Machado,Actor/Actress,4th Place,28.9998,3,3.0,0.13062996509903624,12,False
29,8,Kaitlyn Bristowe,TV Personality,1st Place,28.0,3,4.0,0.1261263533808169,12,False
29,8,Nelly,Singer/Rapper,3rd Place,24.0,3,8.0,0.10810830289784307,12,False
29,8,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.13513537862230382,12,False
29,8,Skai Jackson,Actor/Actress,Eliminated Week 10,26.9998,3,7.0,0.1216209398575493,10,False
29,9,AJ McLean,Singer/Rapper,Eliminated Week 9,24.9998,3,6.0,0.12953317941214265,9,True
29,9,Johnny Weir,Athlete,Eliminated Week 10,30.0,3,1.0,0.15544105882304174,10,False
29,9,Justina Machado,Actor/Actress,4th Place,25.9998,3,5.0,0.13471454803957736,12,False
29,9,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.15544105882304174,12,False
29,9,Nelly,Singer/Rapper,3rd Place,24.0,3,7.0,0.1243528470584334,12,False
29,9,Nev Schulman,Producer,2nd Place,28.9998,3,3.0,0.15025865392188154,12,False
29,9,Skai Jackson,Actor/Actress,Eliminated Week 10,28.9998,3,3.0,0.15025865392188154,10,False
29,10,Johnny Weir,Athlete,Eliminated Week 10,28.5,3,4.0,0.16379310344827586,10,True
29,10,Justina Machado,Actor/Actress,4th Place,29.0,3,3.0,0.16666666666666666,12,False
29,10,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.1724137931034483,12,False
29,10,Nelly,Singer/Rapper,3rd Place,28.0,3,6.0,0.16091954022988506,12,False
29,10,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1724137931034483,12,False
29,10,Skai Jackson,Actor/Actress,Eliminated Week 10,28.5,3,4.0,0.16379310344827586,10,True
29,11,Justina Machado,Actor/Actress,4th Place,30.0,3,1.0,0.25316455696202533,12,False
29,11,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.25316455696202533,12,False
29,11,Nelly,Singer/Rapper,3rd Place,28.5,3,4.0,0.24050632911392406,12,False
29,11,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.25316455696202533,12,False
30,1,Amanda Kloots,TV Personality,4th Place,28.0,4,2.0,0.07650273224043716,11,False
30,1,Brian Austin Green,Actor/Actress,Eliminated Week 4,24.0,4,9.0,0.06557377049180328,4,False
30,1,Christine Chiu,TV Personality,Eliminated Week 3,25.0,4,7.0,0.06830601092896176,3,False
30,1,Cody Rigsby,Fitness Instructor,3rd Place,24.0,4,9.0,0.06557377049180328,11,False
30,1,Iman Shumpert,Athlete,1st Place,21.0,4,14.0,0.05737704918032787,11,False
30,1,Jimmie Allen,Singer/Rapper,Eliminated Week 8,22.0,4,13.0,0.060109289617486336,8,False
30,1,JoJo Siwa,Social Media Personality,2nd Place,29.0,4,1.0,0.07923497267759563,11,False
30,1,Kenya Moore,TV Personality,Eliminated Week 6,26.0,4,5.0,0.07103825136612021,6,False
30,1,Martin Kove,Actor/Actress,Eliminated Week 2,13.0,4,15.0,0.03551912568306011,2,False
30,1,Matt James,Athlete,Eliminated Week 4,24.0,4,9.0,0.06557377049180328,4,False
30,1,Melanie C,Singer/Rapper,Eliminated Week 5,27.0,4,4.0,0.07377049180327869,5,False
30,1,Melora Hardin,Actor/Actress,Eliminated Week 9,26.0,4,5.0,0.07103825136612021,9,False
30,1,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,24.0,4,9.0,0.06557377049180328,7,False
30,1,Olivia Jade,Social Media Personality,Eliminated Week 8,25.0,4,7.0,0.06830601092896176,8,False
30,1,Suni Lee,Athlete,Eliminated Week 9,28.0,4,2.0,0.07650273224043716,9,False
30,2,Amanda Kloots,TV Personality,4th Place,32.0,4,1.0,0.08311688311688312,11,False
30,2,Brian Austin Green,Actor/Actress,Eliminated Week 4,23.0,4,13.0,0.05974025974025974,4,False
30,2,Christine Chiu,TV Personality,Eliminated Week 3,24.0,4,10.0,0.06233766233766234,3,False
30,2,Cody Rigsby,Fitness Instructor,3rd Place,24.0,4,10.0,0.06233766233766234,11,False
30,2,Iman Shumpert,Athlete,1st Place,25.0,4,9.0,0.06493506493506493,11,False
30,2,Jimmie Allen,Singer/Rapper,Eliminated Week 8,27.0,4,5.0,0.07012987012987013,8,False
30,2,JoJo Siwa,Social Media Personality,2nd Place,31.0,4,2.0,0.08051948051948052,11,False
30,2,Kenya Moore,TV Personality,Eliminated Week 6,24.0,4,10.0,0.06233766233766234,6,False
30,2,Martin Kove,Actor/Actress,Eliminated Week 2,15.0,4,15.0,0.03896103896103896,2,True
30,2,Matt James,Athlete,Eliminated Week 4,22.0,4,14.0,0.05714285714285714,4,False
30,2,Melanie C,Singer/Rapper,Eliminated Week 5,30.0,4,3.0,0.07792207792207792,5,False
30,2,Melora Hardin,Actor/Actress,Eliminated Week 9,27.0,4,5.0,0.07012987012987013,9,False
30,2,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,26.0,4,8.0,0.06753246753246753,7,False
30,2,Olivia Jade,Social Media Personality,Eliminated Week 8,27.0,4,5.0,0.07012987012987013,8,False
30,2,Suni Lee,Athlete,Eliminated Week 9,28.0,4,4.0,0.07272727272727272,9,False
30,3,Amanda Kloots,TV Personality,4th Place,24.0,3,1.0,0.08053691275167785,11,False
30,3,Brian Austin Green,Actor/Actress,Eliminated Week 4,19.0,3,12.0,0.06375838926174497,4,False
30,3,Christine Chiu,TV Personality,Eliminated Week 3,21.0,3,7.0,0.07046979865771812,3,True
30,3,Cody Rigsby,Fitness Instructor,3rd Place,18.0,3,14.0,0.06040268456375839,11,False
30,3,Iman Shumpert,Athlete,1st Place,19.0,3,12.0,0.06375838926174497,11,False
30,3,Jimmie Allen,Singer/Rapper,Eliminated Week 8,20.0,3,10.0,0.06711409395973154,8,False
30,3,JoJo Siwa,Social Media Personality,2nd Place,24.0,3,1.0,0.08053691275167785,11,False
30,3,Kenya Moore,TV Personality,Eliminated Week 6,21.0,3,7.0,0.07046979865771812,6,False
30,3,Matt James,Athlete,Eliminated Week 4,20.0,3,10.0,0.06711409395973154,4,False
30,3,Melanie C,Singer/Rapper,Eliminated Week 5,22.0,3,5.0,0.0738255033557047,5,False
30,3,Melora Hardin,Actor/Actress,Eliminated Week 9,23.0,3,4.0,0.07718120805369127,9,False
30,3,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,22.0,3,5.0,0.0738255033557047,7,False
30,3,Olivia Jade,Social Media Personality,Eliminated Week 8,24.0,3,1.0,0.08053691275167785,8,False
30,3,Suni Lee,Athlete,Eliminated Week 9,21.0,3,7.0,0.07046979865771812,9,False
30,4,Amanda Kloots,TV Personality,4th Place,34.0,4,4.0,0.0815347721822542,11,False
30,4,Brian Austin Green,Actor/Actress,Eliminated Week 4,26.0,4,13.0,0.06235011990407674,4,True
30,4,Cody Rigsby,Fitness Instructor,3rd Place,29.0,4,11.0,0.06954436450839328,11,False
30,4,Iman Shumpert,Athlete,1st Place,31.5,4,9.0,0.07553956834532374,11,False
30,4,Jimmie Allen,Singer/Rapper,Eliminated Week 8,32.5,4,7.0,0.07793764988009592,8,False
30,4,JoJo Siwa,Social Media Personality,2nd Place,35.0,4,2.0,0.08393285371702638,11,False
30,4,Kenya Moore,TV Personality,Eliminated Week 6,29.5,4,10.0,0.07074340527577938,6,False
30,4,Matt James,Athlete,Eliminated Week 4,28.5,4,12.0,0.0683453237410072,4,True
30,4,Melanie C,Singer/Rapper,Eliminated Week 5,33.0,4,6.0,0.07913669064748201,5,False
30,4,Melora Hardin,Actor/Actress,Eliminated Week 9,36.5,4,1.0,0.08752997601918465,9,False
30,4,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.5,4,7.0,0.07793764988009592,7,False
30,4,Olivia Jade,Social Media Personality,Eliminated Week 8,35.0,4,2.0,0.08393285371702638,8,False
30,4,Suni Lee,Athlete,Eliminated Week 9,34.0,4,4.0,0.0815347721822542,9,False
30,5,Amanda Kloots,TV Personality,4th Place,39.0,4,2.0,0.1012987012987013,11,False
30,5,Cody Rigsby,Fitness Instructor,3rd Place,32.0,4,9.0,0.08311688311688312,11,False
30,5,Iman Shumpert,Athlete,1st Place,28.0,4,11.0,0.07272727272727272,11,False
30,5,Jimmie Allen,Singer/Rapper,Eliminated Week 8,34.0,4,8.0,0.08831168831168831,8,False
30,5,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.1038961038961039,11,False
30,5,Kenya Moore,TV Personality,Eliminated Week 6,36.0,4,3.0,0.09350649350649351,6,False
30,5,Melanie C,Singer/Rapper,Eliminated Week 5,36.0,4,3.0,0.09350649350649351,5,True
30,5,Melora Hardin,Actor/Actress,Eliminated Week 9,36.0,4,3.0,0.09350649350649351,9,False
30,5,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.0,4,9.0,0.08311688311688312,7,False
30,5,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,3.0,0.09350649350649351,8,False
30,5,Suni Lee,Athlete,Eliminated Week 9,36.0,4,3.0,0.09350649350649351,9,False
30,6,Amanda Kloots,TV Personality,4th Place,38.0,4,3.0,0.1043956043956044,11,False
30,6,Cody Rigsby,Fitness Instructor,3rd Place,36.0,4,5.0,0.0989010989010989,11,False
30,6,Iman Shumpert,Athlete,1st Place,40.0,4,1.0,0.10989010989010989,11,False
30,6,Jimmie Allen,Singer/Rapper,Eliminated Week 8,38.0,4,3.0,0.1043956043956044,8,False
30,6,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.10989010989010989,11,False
30,6,Kenya Moore,TV Personality,Eliminated Week 6,32.0,4,10.0,0.08791208791208792,6,True
30,6,Melora Hardin,Actor/Actress,Eliminated Week 9,34.0,4,8.0,0.09340659340659341,9,False
30,6,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,34.0,4,8.0,0.09340659340659341,7,False
30,6,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,5.0,0.0989010989010989,8,False
30,6,Suni Lee,Athlete,Eliminated Week 9,36.0,4,5.0,0.0989010989010989,9,False
30,7,Amanda Kloots,TV Personality,4th Place,34.0,4,6.0,0.10397553516819572,11,False
30,7,Cody Rigsby,Fitness Instructor,3rd Place,36.0,4,5.0,0.11009174311926606,11,False
30,7,Iman Shumpert,Athlete,1st Place,34.0,4,6.0,0.10397553516819572,11,False
30,7,Jimmie Allen,Singer/Rapper,Eliminated Week 8,38.0,4,3.0,0.1162079510703364,8,False
30,7,JoJo Siwa,Social Media Personality,2nd Place,39.0,4,2.0,0.11926605504587157,11,False
30,7,Melora Hardin,Actor/Actress,Eliminated Week 9,38.0,4,3.0,0.1162079510703364,9,False
30,7,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.0,4,9.0,0.09785932721712538,7,True
30,7,Olivia Jade,Social Media Personality,Eliminated Week 8,42.0,4,1.0,0.12844036697247707,8,False
30,7,Suni Lee,Athlete,Eliminated Week 9,34.0,4,6.0,0.10397553516819572,9,False
30,8,Amanda Kloots,TV Personality,4th Place,42.0,4,1.0,0.13636363636363635,11,False
30,8,Cody Rigsby,Fitness Instructor,3rd Place,38.0,4,5.0,0.12337662337662338,11,False
30,8,Iman Shumpert,Athlete,1st Place,35.0,4,7.0,0.11363636363636363,11,False
30,8,Jimmie Allen,Singer/Rapper,Eliminated Week 8,32.0,4,8.0,0.1038961038961039,8,True
30,8,JoJo Siwa,Social Media Personality,2nd Place,41.0,4,4.0,0.1331168831168831,11,False
30,8,Melora Hardin,Actor/Actress,Eliminated Week 9,42.0,4,1.0,0.13636363636363635,9,False
30,8,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,6.0,0.11688311688311688,8,True
30,8,Suni Lee,Athlete,Eliminated Week 9,42.0,4,1.0,0.13636363636363635,9,False
30,9,Amanda Kloots,TV Personality,4th Place,39.5,4,2.0,0.1747787610619469,11,False
30,9,Cody Rigsby,Fitness Instructor,3rd Place,35.5,4,6.0,0.1570796460176991,11,False
30,9,Iman Shumpert,Athlete,1st Place,37.5,4,3.0,0.16592920353982302,11,False
30,9,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.17699115044247787,11,False
30,9,Melora Hardin,Actor/Actress,Eliminated Week 9,36.0,4,5.0,0.1592920353982301,9,True
30,9,Suni Lee,Athlete,Eliminated Week 9,37.5,4,3.0,0.16592920353982302,9,True
30,10,Amanda Kloots,TV Personality,4th Place,39.0,4,3.0,0.2484076433121019,11,False
30,10,Cody Rigsby,Fitness Instructor,3rd Place,38.0,4,4.0,0.24203821656050956,11,False
30,10,Iman Shumpert,Athlete,1st Place,40.0,4,1.0,0.25477707006369427,11,False
30,10,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.25477707006369427,11,False
31,1,Charli D'Amelio,Social Media Personality,1st Place,32.0,4,1.0,0.08376963350785341,11,False
31,1,Cheryl Ladd,Actor/Actress,Eliminated Week 3,21.0,4,10.0,0.0549738219895288,3,False
31,1,Daniel Durant,Actor/Actress,Eliminated Week 9,27.0,4,6.0,0.07068062827225131,9,False
31,1,Gabby Windey,TV Personality,2nd Place,28.0,4,3.0,0.07329842931937172,11,False
31,1,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,24.0,4,8.0,0.06282722513089005,8,False
31,1,Jason Lewis,Actor/Actress,Eliminated Week 1,18.0,4,15.0,0.04712041884816754,1,True
31,1,Jessie James Decker,Singer/Rapper,Eliminated Week 6,20.0,4,12.0,0.05235602094240838,6,False
31,1,Jordin Sparks,Singer/Rapper,Eliminated Week 7,26.0,4,7.0,0.06806282722513089,7,False
31,1,Joseph Baena,Actor/Actress,Eliminated Week 5,23.0,4,9.0,0.060209424083769635,5,False
31,1,Sam Champion,News Anchor,Eliminated Week 4,20.0,4,12.0,0.05235602094240838,4,False
31,1,Selma Blair,Actor/Actress,Withdrew,28.0,4,3.0,0.07329842931937172,10,False
31,1,Shangela,TV Personality,4th Place,28.0,4,3.0,0.07329842931937172,11,False
31,1,Teresa Giudice,TV Personality,Eliminated Week 2,20.0,4,12.0,0.05235602094240838,2,False
31,1,Trevor Donovan,Actor/Actress,Eliminated Week 9,21.0,4,10.0,0.0549738219895288,9,False
31,1,Vinny Guadagnino,TV Personality,Eliminated Week 8,17.0,4,16.0,0.04450261780104712,8,False
31,1,Wayne Brady,Comedian,3rd Place,29.0,4,2.0,0.07591623036649214,11,False
31,2,Charli D'Amelio,Social Media Personality,1st Place,32.0,4,1.0,0.07766990291262135,11,False
31,2,Cheryl Ladd,Actor/Actress,Eliminated Week 3,21.0,4,15.0,0.050970873786407765,3,False
31,2,Daniel Durant,Actor/Actress,Eliminated Week 9,29.0,4,5.0,0.0703883495145631,9,False
31,2,Gabby Windey,TV Personality,2nd Place,32.0,4,1.0,0.07766990291262135,11,False
31,2,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,28.0,4,6.0,0.06796116504854369,8,False
31,2,Jessie James Decker,Singer/Rapper,Eliminated Week 6,25.0,4,12.0,0.06067961165048544,6,False
31,2,Jordin Sparks,Singer/Rapper,Eliminated Week 7,27.0,4,9.0,0.06553398058252427,7,False
31,2,Joseph Baena,Actor/Actress,Eliminated Week 5,24.0,4,13.0,0.05825242718446602,5,False
31,2,Sam Champion,News Anchor,Eliminated Week 4,26.0,4,11.0,0.06310679611650485,4,False
31,2,Selma Blair,Actor/Actress,Withdrew,28.0,4,6.0,0.06796116504854369,10,False
31,2,Shangela,TV Personality,4th Place,28.0,4,6.0,0.06796116504854369,11,False
31,2,Teresa Giudice,TV Personality,Eliminated Week 2,23.0,4,14.0,0.055825242718446605,2,True
31,2,Trevor Donovan,Actor/Actress,Eliminated Week 9,30.0,4,4.0,0.07281553398058252,9,False
31,2,Vinny Guadagnino,TV Personality,Eliminated Week 8,27.0,4,9.0,0.06553398058252427,8,False
31,2,Wayne Brady,Comedian,3rd Place,32.0,4,1.0,0.07766990291262135,11,False
31,3,Charli D'Amelio,Social Media Personality,1st Place,33.0,4,1.0,0.08188585607940446,11,False
31,3,Cheryl Ladd,Actor/Actress,Eliminated Week 3,24.0,4,13.0,0.05955334987593052,3,True
31,3,Daniel Durant,Actor/Actress,Eliminated Week 9,31.0,4,5.0,0.07692307692307693,9,False
31,3,Gabby Windey,TV Personality,2nd Place,33.0,4,1.0,0.08188585607940446,11,False
31,3,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,32.0,4,4.0,0.0794044665012407,8,False
31,3,Jessie James Decker,Singer/Rapper,Eliminated Week 6,26.0,4,11.0,0.06451612903225806,6,False
31,3,Jordin Sparks,Singer/Rapper,Eliminated Week 7,29.0,4,7.0,0.07196029776674938,7,False
31,3,Joseph Baena,Actor/Actress,Eliminated Week 5,29.0,4,7.0,0.07196029776674938,5,False
31,3,Sam Champion,News Anchor,Eliminated Week 4,25.0,4,12.0,0.062034739454094295,4,False
31,3,Selma Blair,Actor/Actress,Withdrew,28.0,4,9.0,0.06947890818858561,10,False
31,3,Shangela,TV Personality,4th Place,30.0,4,6.0,0.07444168734491315,11,False
31,3,Trevor Donovan,Actor/Actress,Eliminated Week 9,27.0,4,10.0,0.06699751861042183,9,False
31,3,Vinny Guadagnino,TV Personality,Eliminated Week 8,23.0,4,14.0,0.05707196029776675,8,False
31,3,Wayne Brady,Comedian,3rd Place,33.0,4,1.0,0.08188585607940446,11,False
31,4,Charli D'Amelio,Social Media Personality,1st Place,36.0,4,1.0,0.08780487804878048,11,False
31,4,Daniel Durant,Actor/Actress,Eliminated Week 9,29.0,4,9.0,0.07073170731707316,9,False
31,4,Gabby Windey,TV Personality,2nd Place,36.0,4,1.0,0.08780487804878048,11,False
31,4,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,34.0,4,4.0,0.08292682926829269,8,False
31,4,Jessie James Decker,Singer/Rapper,Eliminated Week 6,31.0,4,8.0,0.07560975609756097,6,False
31,4,Jordin Sparks,Singer/Rapper,Eliminated Week 7,34.0,4,4.0,0.08292682926829269,7,False
31,4,Joseph Baena,Actor/Actress,Eliminated Week 5,28.0,4,11.0,0.06829268292682927,5,False
31,4,Sam Champion,News Anchor,Eliminated Week 4,25.0,4,13.0,0.06097560975609756,4,True
31,4,Selma Blair,Actor/Actress,Withdrew,32.0,4,6.0,0.07804878048780488,10,False
31,4,Shangela,TV Personality,4th Place,32.0,4,6.0,0.07804878048780488,11,False
31,4,Trevor Donovan,Actor/Actress,Eliminated Week 9,28.0,4,11.0,0.06829268292682927,9,False
31,4,Vinny Guadagnino,TV Personality,Eliminated Week 8,29.0,4,9.0,0.07073170731707316,8,False
31,4,Wayne Brady,Comedian,3rd Place,36.0,4,1.0,0.08780487804878048,11,False
31,5,Charli D'Amelio,Social Media Personality,1st Place,42.0,4,1.0,0.09364548494983277,11,False
31,5,Daniel Durant,Actor/Actress,Eliminated Week 9,33.5,4,11.0,0.07469342251950947,9,False
31,5,Gabby Windey,TV Personality,2nd Place,41.0,4,2.0,0.09141583054626533,11,False
31,5,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,39.0,4,5.0,0.08695652173913043,8,False
31,5,Jessie James Decker,Singer/Rapper,Eliminated Week 6,36.0,4,7.0,0.0802675585284281,6,False
31,5,Jordin Sparks,Singer/Rapper,Eliminated Week 7,35.5,4,9.0,0.07915273132664437,7,False
31,5,Joseph Baena,Actor/Actress,Eliminated Week 5,35.0,4,10.0,0.07803790412486064,5,True
31,5,Selma Blair,Actor/Actress,Withdrew,40.0,4,4.0,0.08918617614269789,10,False
31,5,Shangela,TV Personality,4th Place,38.5,4,6.0,0.0858416945373467,11,False
31,5,Trevor Donovan,Actor/Actress,Eliminated Week 9,36.0,4,7.0,0.0802675585284281,9,False
31,5,Vinny Guadagnino,TV Personality,Eliminated Week 8,31.0,4,12.0,0.06911928651059086,8,False
31,5,Wayne Brady,Comedian,3rd Place,41.0,4,2.0,0.09141583054626533,11,False
31,6,Charli D'Amelio,Social Media Personality,1st Place,40.0,4,1.0,0.11594202898550725,11,False
31,6,Daniel Durant,Actor/Actress,Eliminated Week 9,34.0,4,5.0,0.09855072463768116,9,False
31,6,Gabby Windey,TV Personality,2nd Place,37.0,4,2.0,0.1072463768115942,11,False
31,6,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,36.0,4,3.0,0.10434782608695652,8,False
31,6,Jessie James Decker,Singer/Rapper,Eliminated Week 6,32.0,4,9.0,0.0927536231884058,6,True
31,6,Jordin Sparks,Singer/Rapper,Eliminated Week 7,34.0,4,5.0,0.09855072463768116,7,False
31,6,Shangela,TV Personality,4th Place,36.0,4,3.0,0.10434782608695652,11,False
31,6,Trevor Donovan,Actor/Actress,Eliminated Week 9,34.0,4,5.0,0.09855072463768116,9,False
31,6,Vinny Guadagnino,TV Personality,Eliminated Week 8,28.0,4,10.0,0.08115942028985507,8,False
31,6,Wayne Brady,Comedian,3rd Place,34.0,4,5.0,0.09855072463768116,11,False
31,7,Charli D'Amelio,Social Media Personality,1st Place,39.0,4,1.0,0.11981566820276497,11,False
31,7,Daniel Durant,Actor/Actress,Eliminated Week 9,36.5,4,4.0,0.11213517665130568,9,False
31,7,Gabby Windey,TV Personality,2nd Place,35.5,4,6.0,0.10906298003072197,11,False
31,7,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,35.0,4,7.0,0.10752688172043011,8,False
31,7,Jordin Sparks,Singer/Rapper,Eliminated Week 7,34.5,4,8.0,0.10599078341013825,7,True
31,7,Shangela,TV Personality,4th Place,36.5,4,4.0,0.11213517665130568,11,False
31,7,Trevor Donovan,Actor/Actress,Eliminated Week 9,39.0,4,1.0,0.11981566820276497,9,False
31,7,Vinny Guadagnino,TV Personality,Eliminated Week 8,31.5,4,9.0,0.0967741935483871,8,False
31,7,Wayne Brady,Comedian,3rd Place,38.0,4,3.0,0.11674347158218126,11,False
31,8,Charli D'Amelio,Social Media Personality,1st Place,45.0,4,1.0,0.14331210191082802,11,False
31,8,Daniel Durant,Actor/Actress,Eliminated Week 9,39.0,4,5.0,0.12420382165605096,9,False
31,8,Gabby Windey,TV Personality,2nd Place,40.0,4,4.0,0.12738853503184713,11,False
31,8,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,35.0,4,7.0,0.11146496815286625,8,True
31,8,Shangela,TV Personality,4th Place,42.0,4,3.0,0.1337579617834395,11,False
31,8,Trevor Donovan,Actor/Actress,Eliminated Week 9,39.0,4,5.0,0.12420382165605096,9,False
31,8,Vinny Guadagnino,TV Personality,Eliminated Week 8,29.0,4,8.0,0.09235668789808917,8,True
31,8,Wayne Brady,Comedian,3rd Place,45.0,4,1.0,0.14331210191082802,11,False
31,9,Charli D'Amelio,Social Media Personality,1st Place,40.0,4,1.0,0.18181818181818182,11,False
31,9,Daniel Durant,Actor/Actress,Eliminated Week 9,34.5,4,5.0,0.15681818181818183,9,True
31,9,Gabby Windey,TV Personality,2nd Place,40.0,4,1.0,0.18181818181818182,11,False
31,9,Shangela,TV Personality,4th Place,36.5,4,3.0,0.16590909090909092,11,False
31,9,Trevor Donovan,Actor/Actress,Eliminated Week 9,32.5,4,6.0,0.14772727272727273,9,True
31,9,Wayne Brady,Comedian,3rd Place,36.5,4,3.0,0.16590909090909092,11,False
31,10,Charli D'Amelio,Social Media Personality,1st Place,40.0,4,1.0,0.2564102564102564,11,False
31,10,Gabby Windey,TV Personality,2nd Place,40.0,4,1.0,0.2564102564102564,11,False
31,10,Shangela,TV Personality,4th Place,38.0,4,3.0,0.24358974358974358,11,False
31,10,Wayne Brady,Comedian,3rd Place,38.0,4,3.0,0.24358974358974358,11,False
32,1,Adrian Peterson,Athlete,Eliminated Week 4,18.0,3,5.0,0.07792207792207792,4,False
32,1,Alyson Hannigan,Actor/Actress,5th Place,13.0,3,11.0,0.05627705627705628,12,False
32,1,Ariana Madix,TV Personality,3rd Place,21.0,3,2.0,0.09090909090909091,12,False
32,1,Barry Williams,Actor/Actress,Eliminated Week 8,16.0,3,8.0,0.06926406926406926,8,False
32,1,Charity Lawson,TV Personality,4th Place,22.0,3,1.0,0.09523809523809523,12,False
32,1,Harry Jowsey,TV Personality,Eliminated Week 9,12.0,3,12.0,0.05194805194805195,9,False
32,1,Jamie Lynn Spears,Actor/Actress,Eliminated Week 2,15.0,3,9.0,0.06493506493506493,2,False
32,1,Jason Mraz,Singer/Rapper,2nd Place,21.0,3,2.0,0.09090909090909091,12,False
32,1,Lele Pons,Social Media Personality,Eliminated Week 7,19.0,3,4.0,0.08225108225108226,7,False
32,1,Matt Walsh,Comedian,Eliminated Week 1,12.0,3,12.0,0.05194805194805195,1,True
32,1,Mauricio Umansky,TV Personality,Eliminated Week 6,15.0,3,9.0,0.06493506493506493,6,False
32,1,Mira Sorvino,Actor/Actress,Eliminated Week 5,17.0,3,7.0,0.0735930735930736,5,False
32,1,Tyson Beckford,Model,Eliminated Week 3,12.0,3,12.0,0.05194805194805195,3,False
32,1,Xochitl Gomez,Actor/Actress,1st Place,18.0,3,5.0,0.07792207792207792,12,False
32,2,Adrian Peterson,Athlete,Eliminated Week 4,15.0,3,10.0,0.06302521008403361,4,False
32,2,Alyson Hannigan,Actor/Actress,5th Place,19.0,3,6.0,0.07983193277310924,12,False
32,2,Ariana Madix,TV Personality,3rd Place,20.0,3,5.0,0.08403361344537816,12,False
32,2,Barry Williams,Actor/Actress,Eliminated Week 8,15.0,3,10.0,0.06302521008403361,8,False
32,2,Charity Lawson,TV Personality,4th Place,21.0,3,3.0,0.08823529411764706,12,False
32,2,Harry Jowsey,TV Personality,Eliminated Week 9,15.0,3,10.0,0.06302521008403361,9,False
32,2,Jamie Lynn Spears,Actor/Actress,Eliminated Week 2,16.0,3,9.0,0.06722689075630252,2,True
32,2,Jason Mraz,Singer/Rapper,2nd Place,24.0,3,1.0,0.10084033613445378,12,False
32,2,Lele Pons,Social Media Personality,Eliminated Week 7,21.0,3,3.0,0.08823529411764706,7,False
32,2,Mauricio Umansky,TV Personality,Eliminated Week 6,12.0,3,13.0,0.05042016806722689,6,False
32,2,Mira Sorvino,Actor/Actress,Eliminated Week 5,18.0,3,7.0,0.07563025210084033,5,False
32,2,Tyson Beckford,Model,Eliminated Week 3,18.0,3,7.0,0.07563025210084033,3,False
32,2,Xochitl Gomez,Actor/Actress,1st Place,24.0,3,1.0,0.10084033613445378,12,False
32,3,Adrian Peterson,Athlete,Eliminated Week 4,22.0,4,11.0,0.06811145510835913,4,False
32,3,Alyson Hannigan,Actor/Actress,5th Place,24.0,4,8.0,0.07430340557275542,12,False
