season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,predicted_fan_vote
29,5,Jeannie Mai,TV Personality,Withdrew,24.0,3,5.0,0.0836236933797909,11,False,Withdrew,Rank_Save,
29,5,Jesse Metcalfe,Actor/Actress,Eliminated Week 5,19.0,3,11.0,0.0662020905923344,5,True,,Rank_Save,10.0
29,5,Johnny Weir,Athlete,Eliminated Week 10,29.0,3,1.0,0.1010452961672473,10,False,,Rank_Save,1.0
29,5,Justina Machado,Actor/Actress,4th Place,24.0,3,5.0,0.0836236933797909,12,False,4,Rank_Save,6.0
29,5,Kaitlyn Bristowe,TV Personality,1st Place,27.0,3,2.0,0.0940766550522648,12,False,1,Rank_Save,2.0
29,5,Monica Aldama,TV Personality,Eliminated Week 7,26.0,3,3.0,0.0905923344947735,7,False,,Rank_Save,3.0
29,5,Nelly,Singer/Rapper,3rd Place,24.0,3,5.0,0.0836236933797909,12,False,3,Rank_Save,8.0
29,5,Nev Schulman,Producer,2nd Place,26.0,3,3.0,0.0905923344947735,12,False,2,Rank_Save,4.0
29,5,Skai Jackson,Actor/Actress,Eliminated Week 10,24.0,3,5.0,0.0836236933797909,10,False,,Rank_Save,7.0
29,5,Veron Davis,Athlete,Eliminated Week 6,21.0,3,10.0,0.073170731707317,6,False,,Rank_Save,9.0
29,6,AJ McLean,Singer/Rapper,Eliminated Week 9,27.0,3,1.0,0.1007462686567164,9,False,,Rank_Save,2.0
29,6,Chrishell Stause,Actor/Actress,Eliminated Week 8,24.0,3,7.0,0.0895522388059701,8,False,,Rank_Save,7.0
29,6,Jeannie Mai,TV Personality,Withdrew,25.0,3,6.0,0.0932835820895522,11,False,Withdrew,Rank_Save,
29,6,Johnny Weir,Athlete,Eliminated Week 10,22.0,3,9.0,0.0820895522388059,10,False,,Rank_Save,8.0
29,6,Justina Machado,Actor/Actress,4th Place,27.0,3,1.0,0.1007462686567164,12,False,4,Rank_Save,1.0
29,6,Kaitlyn Bristowe,TV Personality,1st Place,27.0,3,1.0,0.1007462686567164,12,False,1,Rank_Save,3.0
29,6,Monica Aldama,TV Personality,Eliminated Week 7,27.0,3,1.0,0.1007462686567164,7,False,,Rank_Save,4.0
29,6,Nelly,Singer/Rapper,3rd Place,24.0,3,7.0,0.0895522388059701,12,False,3,Rank_Save,6.0
29,6,Nev Schulman,Producer,2nd Place,26.0,3,5.0,0.0970149253731343,12,False,2,Rank_Save,5.0
29,6,Skai Jackson,Actor/Actress,Eliminated Week 10,18.0,3,11.0,0.0671641791044776,10,False,,Rank_Save,10.0
29,6,Veron Davis,Athlete,Eliminated Week 6,21.0,3,10.0,0.0783582089552238,6,True,,Rank_Save,9.0
29,7,AJ McLean,Singer/Rapper,Eliminated Week 9,26.0,3,5.0,0.1,9,False,,Rank_Save,7.0
29,7,Chrishell Stause,Actor/Actress,Eliminated Week 8,26.0,3,5.0,0.1,8,False,,Rank_Save,6.0
29,7,Jeannie Mai,TV Personality,Withdrew,25.0,3,8.0,0.0961538461538461,11,False,Withdrew,Rank_Save,
29,7,Johnny Weir,Athlete,Eliminated Week 10,27.0,3,2.0,0.1038461538461538,10,False,,Rank_Save,2.0
29,7,Justina Machado,Actor/Actress,4th Place,26.0,3,5.0,0.1,12,False,4,Rank_Save,5.0
29,7,Kaitlyn Bristowe,TV Personality,1st Place,24.0,3,9.0,0.0923076923076923,12,False,1,Rank_Save,8.0
29,7,Monica Aldama,TV Personality,Eliminated Week 7,22.0,3,10.0,0.0846153846153846,7,True,,Rank_Save,9.0
29,7,Nelly,Singer/Rapper,3rd Place,27.0,3,2.0,0.1038461538461538,12,False,3,Rank_Save,4.0
29,7,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1153846153846153,12,False,2,Rank_Save,1.0
29,7,Skai Jackson,Actor/Actress,Eliminated Week 10,27.0,3,2.0,0.1038461538461538,10,False,,Rank_Save,3.0
29,8,AJ McLean,Singer/Rapper,Eliminated Week 9,27.0,3,5.0,0.1216218407600734,9,False,,Rank_Save,6.0
29,8,Chrishell Stause,Actor/Actress,Eliminated Week 8,27.0,3,5.0,0.1216218407600734,8,True,,Rank_Save,7.0
29,8,Johnny Weir,Athlete,Eliminated Week 10,30.0,3,1.0,0.1351353786223038,10,False,,Rank_Save,2.0
29,8,Justina Machado,Actor/Actress,4th Place,28.9998,3,3.0,0.1306299650990362,12,False,4.0,Rank_Save,3.0
29,8,Kaitlyn Bristowe,TV Personality,1st Place,28.0,3,4.0,0.1261263533808169,12,False,1.0,Rank_Save,4.0
29,8,Nelly,Singer/Rapper,3rd Place,24.0,3,8.0,0.108108302897843,12,False,3.0,Rank_Save,8.0
29,8,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1351353786223038,12,False,2.0,Rank_Save,1.0
29,8,Skai Jackson,Actor/Actress,Eliminated Week 10,26.9998,3,7.0,0.1216209398575493,10,False,,Rank_Save,5.0
29,9,AJ McLean,Singer/Rapper,Eliminated Week 9,24.9998,3,6.0,0.1295331794121426,9,True,,Rank_Save,6.0
29,9,Johnny Weir,Athlete,Eliminated Week 10,30.0,3,1.0,0.1554410588230417,10,False,,Rank_Save,1.0
29,9,Justina Machado,Actor/Actress,4th Place,25.9998,3,5.0,0.1347145480395773,12,False,4.0,Rank_Save,5.0
29,9,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.1554410588230417,12,False,1.0,Rank_Save,2.0
29,9,Nelly,Singer/Rapper,3rd Place,24.0,3,7.0,0.1243528470584334,12,False,3.0,Rank_Save,7.0
29,9,Nev Schulman,Producer,2nd Place,28.9998,3,3.0,0.1502586539218815,12,False,2.0,Rank_Save,4.0
29,9,Skai Jackson,Actor/Actress,Eliminated Week 10,28.9998,3,3.0,0.1502586539218815,10,False,,Rank_Save,3.0
29,10,Johnny Weir,Athlete,Eliminated Week 10,28.5,3,4.0,0.1637931034482758,10,True,,Rank_Save,5.0
29,10,Justina Machado,Actor/Actress,4th Place,29.0,3,3.0,0.1666666666666666,12,False,4.0,Rank_Save,4.0
29,10,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.1724137931034483,12,False,1.0,Rank_Save,1.0
29,10,Nelly,Singer/Rapper,3rd Place,28.0,3,6.0,0.160919540229885,12,False,3.0,Rank_Save,3.0
29,10,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1724137931034483,12,False,2.0,Rank_Save,2.0
29,10,Skai Jackson,Actor/Actress,Eliminated Week 10,28.5,3,4.0,0.1637931034482758,10,True,,Rank_Save,6.0
29,11,Justina Machado,Actor/Actress,4th Place,30.0,3,1.0,0.2531645569620253,12,False,4,Rank_Save,4.0
29,11,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.2531645569620253,12,False,1,Rank_Save,2.0
29,11,Nelly,Singer/Rapper,3rd Place,28.5,3,4.0,0.240506329113924,12,False,3,Rank_Save,1.0
29,11,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.2531645569620253,12,False,2,Rank_Save,3.0
30,1,Amanda Kloots,TV Personality,4th Place,28.0,4,2.0,0.0765027322404371,11,False,4.0,Rank_Save,3.0
30,1,Brian Austin Green,Actor/Actress,Eliminated Week 4,24.0,4,9.0,0.0655737704918032,4,False,,Rank_Save,9.0
30,1,Christine Chiu,TV Personality,Eliminated Week 3,25.0,4,7.0,0.0683060109289617,3,False,,Rank_Save,8.0
30,1,Cody Rigsby,Fitness Instructor,3rd Place,24.0,4,9.0,0.0655737704918032,11,False,3.0,Rank_Save,12.0
30,1,Iman Shumpert,Athlete,1st Place,21.0,4,14.0,0.0573770491803278,11,False,1.0,Rank_Save,14.0
30,1,Jimmie Allen,Singer/Rapper,Eliminated Week 8,22.0,4,13.0,0.0601092896174863,8,False,,Rank_Save,13.0
30,1,JoJo Siwa,Social Media Personality,2nd Place,29.0,4,1.0,0.0792349726775956,11,False,2.0,Rank_Save,1.0
30,1,Kenya Moore,TV Personality,Eliminated Week 6,26.0,4,5.0,0.0710382513661202,6,False,,Rank_Save,5.0
30,1,Martin Kove,Actor/Actress,Eliminated Week 2,13.0,4,15.0,0.0355191256830601,2,False,,Rank_Save,15.0
30,1,Matt James,Athlete,Eliminated Week 4,24.0,4,9.0,0.0655737704918032,4,False,,Rank_Save,11.0
30,1,Melanie C,Singer/Rapper,Eliminated Week 5,27.0,4,4.0,0.0737704918032786,5,False,,Rank_Save,4.0
30,1,Melora Hardin,Actor/Actress,Eliminated Week 9,26.0,4,5.0,0.0710382513661202,9,False,,Rank_Save,6.0
30,1,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,24.0,4,9.0,0.0655737704918032,7,False,,Rank_Save,10.0
30,1,Olivia Jade,Social Media Personality,Eliminated Week 8,25.0,4,7.0,0.0683060109289617,8,False,,Rank_Save,7.0
30,1,Suni Lee,Athlete,Eliminated Week 9,28.0,4,2.0,0.0765027322404371,9,False,,Rank_Save,2.0
30,2,Amanda Kloots,TV Personality,4th Place,32.0,4,1.0,0.0831168831168831,11,False,4.0,Rank_Save,1.0
30,2,Brian Austin Green,Actor/Actress,Eliminated Week 4,23.0,4,13.0,0.0597402597402597,4,False,,Rank_Save,13.0
30,2,Christine Chiu,TV Personality,Eliminated Week 3,24.0,4,10.0,0.0623376623376623,3,False,,Rank_Save,11.0
30,2,Cody Rigsby,Fitness Instructor,3rd Place,24.0,4,10.0,0.0623376623376623,11,False,3.0,Rank_Save,10.0
30,2,Iman Shumpert,Athlete,1st Place,25.0,4,9.0,0.0649350649350649,11,False,1.0,Rank_Save,9.0
30,2,Jimmie Allen,Singer/Rapper,Eliminated Week 8,27.0,4,5.0,0.0701298701298701,8,False,,Rank_Save,6.0
30,2,JoJo Siwa,Social Media Personality,2nd Place,31.0,4,2.0,0.0805194805194805,11,False,2.0,Rank_Save,2.0
30,2,Kenya Moore,TV Personality,Eliminated Week 6,24.0,4,10.0,0.0623376623376623,6,False,,Rank_Save,12.0
30,2,Martin Kove,Actor/Actress,Eliminated Week 2,15.0,4,15.0,0.0389610389610389,2,True,,Rank_Save,15.0
30,2,Matt James,Athlete,Eliminated Week 4,22.0,4,14.0,0.0571428571428571,4,False,,Rank_Save,14.0
30,2,Melanie C,Singer/Rapper,Eliminated Week 5,30.0,4,3.0,0.0779220779220779,5,False,,Rank_Save,3.0
30,2,Melora Hardin,Actor/Actress,Eliminated Week 9,27.0,4,5.0,0.0701298701298701,9,False,,Rank_Save,7.0
30,2,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,26.0,4,8.0,0.0675324675324675,7,False,,Rank_Save,8.0
30,2,Olivia Jade,Social Media Personality,Eliminated Week 8,27.0,4,5.0,0.0701298701298701,8,False,,Rank_Save,5.0
30,2,Suni Lee,Athlete,Eliminated Week 9,28.0,4,4.0,0.0727272727272727,9,False,,Rank_Save,4.0
30,3,Amanda Kloots,TV Personality,4th Place,24.0,3,1.0,0.0805369127516778,11,False,4.0,Rank_Save,2.0
30,3,Brian Austin Green,Actor/Actress,Eliminated Week 4,19.0,3,12.0,0.0637583892617449,4,False,,Rank_Save,9.0
30,3,Christine Chiu,TV Personality,Eliminated Week 3,21.0,3,7.0,0.0704697986577181,3,True,,Rank_Save,14.0
30,3,Cody Rigsby,Fitness Instructor,3rd Place,18.0,3,14.0,0.0604026845637583,11,False,3.0,Rank_Save,13.0
30,3,Iman Shumpert,Athlete,1st Place,19.0,3,12.0,0.0637583892617449,11,False,1.0,Rank_Save,8.0
30,3,Jimmie Allen,Singer/Rapper,Eliminated Week 8,20.0,3,10.0,0.0671140939597315,8,False,,Rank_Save,10.0
30,3,JoJo Siwa,Social Media Personality,2nd Place,24.0,3,1.0,0.0805369127516778,11,False,2.0,Rank_Save,1.0
30,3,Kenya Moore,TV Personality,Eliminated Week 6,21.0,3,7.0,0.0704697986577181,6,False,,Rank_Save,7.0
30,3,Matt James,Athlete,Eliminated Week 4,20.0,3,10.0,0.0671140939597315,4,False,,Rank_Save,11.0
30,3,Melanie C,Singer/Rapper,Eliminated Week 5,22.0,3,5.0,0.0738255033557047,5,False,,Rank_Save,6.0
30,3,Melora Hardin,Actor/Actress,Eliminated Week 9,23.0,3,4.0,0.0771812080536912,9,False,,Rank_Save,4.0
30,3,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,22.0,3,5.0,0.0738255033557047,7,False,,Rank_Save,5.0
30,3,Olivia Jade,Social Media Personality,Eliminated Week 8,24.0,3,1.0,0.0805369127516778,8,False,,Rank_Save,3.0
30,3,Suni Lee,Athlete,Eliminated Week 9,21.0,3,7.0,0.0704697986577181,9,False,,Rank_Save,12.0
30,4,Amanda Kloots,TV Personality,4th Place,34.0,4,4.0,0.0815347721822542,11,False,4.0,Rank_Save,4.0
30,4,Brian Austin Green,Actor/Actress,Eliminated Week 4,26.0,4,13.0,0.0623501199040767,4,True,,Rank_Save,13.0
30,4,Cody Rigsby,Fitness Instructor,3rd Place,29.0,4,11.0,0.0695443645083932,11,False,3.0,Rank_Save,11.0
30,4,Iman Shumpert,Athlete,1st Place,31.5,4,9.0,0.0755395683453237,11,False,1.0,Rank_Save,9.0
30,4,Jimmie Allen,Singer/Rapper,Eliminated Week 8,32.5,4,7.0,0.0779376498800959,8,False,,Rank_Save,8.0
30,4,JoJo Siwa,Social Media Personality,2nd Place,35.0,4,2.0,0.0839328537170263,11,False,2.0,Rank_Save,2.0
30,4,Kenya Moore,TV Personality,Eliminated Week 6,29.5,4,10.0,0.0707434052757793,6,False,,Rank_Save,10.0
30,4,Matt James,Athlete,Eliminated Week 4,28.5,4,12.0,0.0683453237410072,4,True,,Rank_Save,12.0
30,4,Melanie C,Singer/Rapper,Eliminated Week 5,33.0,4,6.0,0.079136690647482,5,False,,Rank_Save,6.0
30,4,Melora Hardin,Actor/Actress,Eliminated Week 9,36.5,4,1.0,0.0875299760191846,9,False,,Rank_Save,1.0
30,4,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.5,4,7.0,0.0779376498800959,7,False,,Rank_Save,7.0
30,4,Olivia Jade,Social Media Personality,Eliminated Week 8,35.0,4,2.0,0.0839328537170263,8,False,,Rank_Save,3.0
30,4,Suni Lee,Athlete,Eliminated Week 9,34.0,4,4.0,0.0815347721822542,9,False,,Rank_Save,5.0
30,5,Amanda Kloots,TV Personality,4th Place,39.0,4,2.0,0.1012987012987013,11,False,4.0,Rank_Save,2.0
30,5,Cody Rigsby,Fitness Instructor,3rd Place,32.0,4,9.0,0.0831168831168831,11,False,3.0,Rank_Save,5.0
30,5,Iman Shumpert,Athlete,1st Place,28.0,4,11.0,0.0727272727272727,11,False,1.0,Rank_Save,10.0
30,5,Jimmie Allen,Singer/Rapper,Eliminated Week 8,34.0,4,8.0,0.0883116883116883,8,False,,Rank_Save,6.0
30,5,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.1038961038961039,11,False,2.0,Rank_Save,1.0
30,5,Kenya Moore,TV Personality,Eliminated Week 6,36.0,4,3.0,0.0935064935064935,6,False,,Rank_Save,3.0
30,5,Melanie C,Singer/Rapper,Eliminated Week 5,36.0,4,3.0,0.0935064935064935,5,True,,Rank_Save,11.0
30,5,Melora Hardin,Actor/Actress,Eliminated Week 9,36.0,4,3.0,0.0935064935064935,9,False,,Rank_Save,9.0
30,5,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.0,4,9.0,0.0831168831168831,7,False,,Rank_Save,4.0
30,5,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,3.0,0.0935064935064935,8,False,,Rank_Save,8.0
30,5,Suni Lee,Athlete,Eliminated Week 9,36.0,4,3.0,0.0935064935064935,9,False,,Rank_Save,7.0
30,6,Amanda Kloots,TV Personality,4th Place,38.0,4,3.0,0.1043956043956044,11,False,4.0,Rank_Save,4.0
30,6,Cody Rigsby,Fitness Instructor,3rd Place,36.0,4,5.0,0.0989010989010989,11,False,3.0,Rank_Save,5.0
30,6,Iman Shumpert,Athlete,1st Place,40.0,4,1.0,0.1098901098901098,11,False,1.0,Rank_Save,1.0
30,6,Jimmie Allen,Singer/Rapper,Eliminated Week 8,38.0,4,3.0,0.1043956043956044,8,False,,Rank_Save,3.0
30,6,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.1098901098901098,11,False,2.0,Rank_Save,2.0
30,6,Kenya Moore,TV Personality,Eliminated Week 6,32.0,4,10.0,0.0879120879120879,6,True,,Rank_Save,10.0
30,6,Melora Hardin,Actor/Actress,Eliminated Week 9,34.0,4,8.0,0.0934065934065934,9,False,,Rank_Save,9.0
30,6,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,34.0,4,8.0,0.0934065934065934,7,False,,Rank_Save,8.0
30,6,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,5.0,0.0989010989010989,8,False,,Rank_Save,6.0
30,6,Suni Lee,Athlete,Eliminated Week 9,36.0,4,5.0,0.0989010989010989,9,False,,Rank_Save,7.0
30,7,Amanda Kloots,TV Personality,4th Place,34.0,4,6.0,0.1039755351681957,11,False,4.0,Rank_Save,7.0
30,7,Cody Rigsby,Fitness Instructor,3rd Place,36.0,4,5.0,0.110091743119266,11,False,3.0,Rank_Save,5.0
30,7,Iman Shumpert,Athlete,1st Place,34.0,4,6.0,0.1039755351681957,11,False,1.0,Rank_Save,8.0
30,7,Jimmie Allen,Singer/Rapper,Eliminated Week 8,38.0,4,3.0,0.1162079510703364,8,False,,Rank_Save,3.0
30,7,JoJo Siwa,Social Media Personality,2nd Place,39.0,4,2.0,0.1192660550458715,11,False,2.0,Rank_Save,2.0
30,7,Melora Hardin,Actor/Actress,Eliminated Week 9,38.0,4,3.0,0.1162079510703364,9,False,,Rank_Save,4.0
30,7,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.0,4,9.0,0.0978593272171253,7,True,,Rank_Save,9.0
30,7,Olivia Jade,Social Media Personality,Eliminated Week 8,42.0,4,1.0,0.128440366972477,8,False,,Rank_Save,1.0
30,7,Suni Lee,Athlete,Eliminated Week 9,34.0,4,6.0,0.1039755351681957,9,False,,Rank_Save,6.0
30,8,Amanda Kloots,TV Personality,4th Place,42.0,4,1.0,0.1363636363636363,11,False,4.0,Rank_Save,3.0
30,8,Cody Rigsby,Fitness Instructor,3rd Place,38.0,4,5.0,0.1233766233766233,11,False,3.0,Rank_Save,5.0
30,8,Iman Shumpert,Athlete,1st Place,35.0,4,7.0,0.1136363636363636,11,False,1.0,Rank_Save,6.0
30,8,Jimmie Allen,Singer/Rapper,Eliminated Week 8,32.0,4,8.0,0.1038961038961039,8,True,,Rank_Save,8.0
30,8,JoJo Siwa,Social Media Personality,2nd Place,41.0,4,4.0,0.1331168831168831,11,False,2.0,Rank_Save,4.0
30,8,Melora Hardin,Actor/Actress,Eliminated Week 9,42.0,4,1.0,0.1363636363636363,9,False,,Rank_Save,2.0
30,8,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,6.0,0.1168831168831168,8,True,,Rank_Save,7.0
30,8,Suni Lee,Athlete,Eliminated Week 9,42.0,4,1.0,0.1363636363636363,9,False,,Rank_Save,1.0
30,9,Amanda Kloots,TV Personality,4th Place,39.5,4,2.0,0.1747787610619469,11,False,4.0,Rank_Save,2.0
30,9,Cody Rigsby,Fitness Instructor,3rd Place,35.5,4,6.0,0.1570796460176991,11,False,3.0,Rank_Save,3.0
30,9,Iman Shumpert,Athlete,1st Place,37.5,4,3.0,0.165929203539823,11,False,1.0,Rank_Save,4.0
30,9,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.1769911504424778,11,False,2.0,Rank_Save,1.0
30,9,Melora Hardin,Actor/Actress,Eliminated Week 9,36.0,4,5.0,0.1592920353982301,9,True,,Rank_Save,5.0
30,9,Suni Lee,Athlete,Eliminated Week 9,37.5,4,3.0,0.165929203539823,9,True,,Rank_Save,6.0
30,10,Amanda Kloots,TV Personality,4th Place,39.0,4,3.0,0.2484076433121019,11,False,4,Rank_Save,4.0
30,10,Cody Rigsby,Fitness Instructor,3rd Place,38.0,4,4.0,0.2420382165605095,11,False,3,Rank_Save,3.0
30,10,Iman Shumpert,Athlete,1st Place,40.0,4,1.0,0.2547770700636942,11,False,1,Rank_Save,1.0
30,10,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.2547770700636942,11,False,2,Rank_Save,2.0
31,1,Charli D'Amelio,Social Media Personality,1st Place,32.0,4,1.0,0.0837696335078534,11,False,1,Rank_Save,1.0
31,1,Cheryl Ladd,Actor/Actress,Eliminated Week 3,21.0,4,10.0,0.0549738219895288,3,False,,Rank_Save,9.0
31,1,Daniel Durant,Actor/Actress,Eliminated Week 9,27.0,4,6.0,0.0706806282722513,9,False,,Rank_Save,5.0
31,1,Gabby Windey,TV Personality,2nd Place,28.0,4,3.0,0.0732984293193717,11,False,2,Rank_Save,3.0
31,1,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,24.0,4,8.0,0.06282722513089,8,False,,Rank_Save,7.0
31,1,Jason Lewis,Actor/Actress,Eliminated Week 1,18.0,4,15.0,0.0471204188481675,1,True,,Rank_Save,14.0
31,1,Jessie James Decker,Singer/Rapper,Eliminated Week 6,20.0,4,12.0,0.0523560209424083,6,False,,Rank_Save,13.0
31,1,Jordin Sparks,Singer/Rapper,Eliminated Week 7,26.0,4,7.0,0.0680628272251308,7,False,,Rank_Save,6.0
31,1,Joseph Baena,Actor/Actress,Eliminated Week 5,23.0,4,9.0,0.0602094240837696,5,False,,Rank_Save,8.0
31,1,Sam Champion,News Anchor,Eliminated Week 4,20.0,4,12.0,0.0523560209424083,4,False,,Rank_Save,11.0
31,1,Selma Blair,Actor/Actress,Withdrew,28.0,4,3.0,0.0732984293193717,10,False,Withdrew,Rank_Save,
31,1,Shangela,TV Personality,4th Place,28.0,4,3.0,0.0732984293193717,11,False,4,Rank_Save,4.0
31,1,Teresa Giudice,TV Personality,Eliminated Week 2,20.0,4,12.0,0.0523560209424083,2,False,,Rank_Save,12.0
31,1,Trevor Donovan,Actor/Actress,Eliminated Week 9,21.0,4,10.0,0.0549738219895288,9,False,,Rank_Save,10.0
31,1,Vinny Guadagnino,TV Personality,Eliminated Week 8,17.0,4,16.0,0.0445026178010471,8,False,,Rank_Save,15.0
31,1,Wayne Brady,Comedian,3rd Place,29.0,4,2.0,0.0759162303664921,11,False,3,Rank_Save,2.0
31,2,Charli D'Amelio,Social Media Personality,1st Place,32.0,4,1.0,0.0776699029126213,11,False,1,Rank_Save,1.0
31,2,Cheryl Ladd,Actor/Actress,Eliminated Week 3,21.0,4,15.0,0.0509708737864077,3,False,,Rank_Save,14.0
31,2,Daniel Durant,Actor/Actress,Eliminated Week 9,29.0,4,5.0,0.0703883495145631,9,False,,Rank_Save,5.0
31,2,Gabby Windey,TV Personality,2nd Place,32.0,4,1.0,0.0776699029126213,11,False,2,Rank_Save,2.0
31,2,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,28.0,4,6.0,0.0679611650485436,8,False,,Rank_Save,7.0
31,2,Jessie James Decker,Singer/Rapper,Eliminated Week 6,25.0,4,12.0,0.0606796116504854,6,False,,Rank_Save,11.0
31,2,Jordin Sparks,Singer/Rapper,Eliminated Week 7,27.0,4,9.0,0.0655339805825242,7,False,,Rank_Save,9.0
31,2,Joseph Baena,Actor/Actress,Eliminated Week 5,24.0,4,13.0,0.058252427184466,5,False,,Rank_Save,12.0
31,2,Sam Champion,News Anchor,Eliminated Week 4,26.0,4,11.0,0.0631067961165048,4,False,,Rank_Save,10.0
31,2,Selma Blair,Actor/Actress,Withdrew,28.0,4,6.0,0.0679611650485436,10,False,Withdrew,Rank_Save,
31,2,Shangela,TV Personality,4th Place,28.0,4,6.0,0.0679611650485436,11,False,4,Rank_Save,6.0
31,2,Teresa Giudice,TV Personality,Eliminated Week 2,23.0,4,14.0,0.0558252427184466,2,True,,Rank_Save,13.0
31,2,Trevor Donovan,Actor/Actress,Eliminated Week 9,30.0,4,4.0,0.0728155339805825,9,False,,Rank_Save,4.0
31,2,Vinny Guadagnino,TV Personality,Eliminated Week 8,27.0,4,9.0,0.0655339805825242,8,False,,Rank_Save,8.0
31,2,Wayne Brady,Comedian,3rd Place,32.0,4,1.0,0.0776699029126213,11,False,3,Rank_Save,3.0
31,3,Charli D'Amelio,Social Media Personality,1st Place,33.0,4,1.0,0.0818858560794044,11,False,1,Rank_Save,2.0
31,3,Cheryl Ladd,Actor/Actress,Eliminated Week 3,24.0,4,13.0,0.0595533498759305,3,True,,Rank_Save,12.0
31,3,Daniel Durant,Actor/Actress,Eliminated Week 9,31.0,4,5.0,0.0769230769230769,9,False,,Rank_Save,5.0
31,3,Gabby Windey,TV Personality,2nd Place,33.0,4,1.0,0.0818858560794044,11,False,2,Rank_Save,3.0
31,3,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,32.0,4,4.0,0.0794044665012407,8,False,,Rank_Save,4.0
31,3,Jessie James Decker,Singer/Rapper,Eliminated Week 6,26.0,4,11.0,0.064516129032258,6,False,,Rank_Save,10.0
31,3,Jordin Sparks,Singer/Rapper,Eliminated Week 7,29.0,4,7.0,0.0719602977667493,7,False,,Rank_Save,7.0
31,3,Joseph Baena,Actor/Actress,Eliminated Week 5,29.0,4,7.0,0.0719602977667493,5,False,,Rank_Save,8.0
31,3,Sam Champion,News Anchor,Eliminated Week 4,25.0,4,12.0,0.0620347394540942,4,False,,Rank_Save,11.0
31,3,Selma Blair,Actor/Actress,Withdrew,28.0,4,9.0,0.0694789081885856,10,False,Withdrew,Rank_Save,
31,3,Shangela,TV Personality,4th Place,30.0,4,6.0,0.0744416873449131,11,False,4,Rank_Save,6.0
31,3,Trevor Donovan,Actor/Actress,Eliminated Week 9,27.0,4,10.0,0.0669975186104218,9,False,,Rank_Save,9.0
31,3,Vinny Guadagnino,TV Personality,Eliminated Week 8,23.0,4,14.0,0.0570719602977667,8,False,,Rank_Save,13.0
31,3,Wayne Brady,Comedian,3rd Place,33.0,4,1.0,0.0818858560794044,11,False,3,Rank_Save,1.0
31,4,Charli D'Amelio,Social Media Personality,1st Place,36.0,4,1.0,0.0878048780487804,11,False,1,Rank_Save,3.0
31,4,Daniel Durant,Actor/Actress,Eliminated Week 9,29.0,4,9.0,0.0707317073170731,9,False,,Rank_Save,9.0
31,4,Gabby Windey,TV Personality,2nd Place,36.0,4,1.0,0.0878048780487804,11,False,2,Rank_Save,2.0
31,4,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,34.0,4,4.0,0.0829268292682926,8,False,,Rank_Save,4.0
31,4,Jessie James Decker,Singer/Rapper,Eliminated Week 6,31.0,4,8.0,0.0756097560975609,6,False,,Rank_Save,7.0
31,4,Jordin Sparks,Singer/Rapper,Eliminated Week 7,34.0,4,4.0,0.0829268292682926,7,False,,Rank_Save,5.0
31,4,Joseph Baena,Actor/Actress,Eliminated Week 5,28.0,4,11.0,0.0682926829268292,5,False,,Rank_Save,10.0
31,4,Sam Champion,News Anchor,Eliminated Week 4,25.0,4,13.0,0.0609756097560975,4,True,,Rank_Save,12.0
31,4,Selma Blair,Actor/Actress,Withdrew,32.0,4,6.0,0.0780487804878048,10,False,Withdrew,Rank_Save,
31,4,Shangela,TV Personality,4th Place,32.0,4,6.0,0.0780487804878048,11,False,4,Rank_Save,6.0
31,4,Trevor Donovan,Actor/Actress,Eliminated Week 9,28.0,4,11.0,0.0682926829268292,9,False,,Rank_Save,11.0
31,4,Vinny Guadagnino,TV Personality,Eliminated Week 8,29.0,4,9.0,0.0707317073170731,8,False,,Rank_Save,8.0
