season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,inferred_fan_val,rule_type,harmonized_fan_percent,fan_rank,rank_score,res_rank_method,pct_score,res_pct_method
29,7,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1153846153846153,12,False,7.0,Rank_Save,0.1015662449206645,7.0,8.0,5.0,0.2169508603052798,3.0
29,7,Skai Jackson,Actor/Actress,Eliminated Week 10,27.0,3,2.0,0.1038461538461538,10,False,3.0,Rank_Save,0.1163123101977825,3.0,5.0,1.0,0.2201584640439363,2.0
29,8,AJ McLean,Singer/Rapper,Eliminated Week 9,27.0,3,5.0,0.1216218407600734,9,False,3.0,Rank_Save,0.1288869395401392,3.0,8.0,3.0,0.2505087803002126,4.0
29,8,Chrishell Stause,Actor/Actress,Eliminated Week 8,27.0,3,5.0,0.1216218407600734,8,True,7.0,Rank_Save,0.1125466637722945,7.0,12.0,7.0,0.2341685045323679,7.0
29,8,Johnny Weir,Athlete,Eliminated Week 10,30.0,3,1.0,0.1351353786223038,10,False,1.0,Rank_Save,0.1536555714504218,1.0,2.0,1.0,0.2887909500727256,1.0
29,8,Justina Machado,Actor/Actress,4th Place,28.9998,3,3.0,0.1306299650990362,12,False,4.0,Rank_Save,0.1230888498127528,4.0,7.0,2.0,0.253718814911789,3.0
29,8,Kaitlyn Bristowe,TV Personality,1st Place,28.0,3,4.0,0.1261263533808169,12,False,5.0,Rank_Save,0.1187717379507955,5.0,9.0,5.0,0.2448980913316124,6.0
29,8,Nelly,Singer/Rapper,3rd Place,24.0,3,8.0,0.108108302897843,12,False,6.0,Rank_Save,0.1153570422036024,6.0,14.0,8.0,0.2234653451014454,8.0
29,8,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1351353786223038,12,False,8.0,Rank_Save,0.1101676065341016,8.0,9.0,6.0,0.2453029851564054,5.0
29,8,Skai Jackson,Actor/Actress,Eliminated Week 10,26.9998,3,7.0,0.1216209398575493,10,False,2.0,Rank_Save,0.1375255887358919,2.0,9.0,4.0,0.2591465285934412,2.0
29,9,AJ McLean,Singer/Rapper,Eliminated Week 9,24.9998,3,6.0,0.1295331794121426,9,True,2.0,Rank_Save,0.1545522389898951,2.0,8.0,5.0,0.2840854184020377,5.0
29,9,Johnny Weir,Athlete,Eliminated Week 10,30.0,3,1.0,0.1554410588230417,10,False,6.0,Rank_Save,0.1296390680432374,6.0,7.0,4.0,0.28508012686627915,4.0
29,9,Justina Machado,Actor/Actress,4th Place,25.9998,3,5.0,0.1347145480395773,12,False,1.0,Rank_Save,0.1726792287836737,1.0,6.0,2.0,0.307393776823251,1.0
29,9,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.1554410588230417,12,False,3.0,Rank_Save,0.1448440633163785,3.0,4.0,1.0,0.3002851221394202,2.0
29,9,Nelly,Singer/Rapper,3rd Place,24.0,3,7.0,0.1243528470584334,12,False,7.0,Rank_Save,0.126480744687126,7.0,14.0,7.0,0.2508335917455594,7.0
29,9,Nev Schulman,Producer,2nd Place,28.9998,3,3.0,0.1502586539218815,12,False,5.0,Rank_Save,0.1334765275156813,5.0,8.0,6.0,0.2837351814375628,6.0
29,9,Skai Jackson,Actor/Actress,Eliminated Week 10,28.9998,3,3.0,0.1502586539218815,10,False,4.0,Rank_Save,0.1383281286640078,4.0,7.0,3.0,0.2885867825858893,3.0
29,10,Johnny Weir,Athlete,Eliminated Week 10,28.5,3,4.0,0.1637931034482758,10,True,1.0,Rank_Save,0.1976822236412225,1.0,5.0,1.0,0.3614753270894983,1.0
29,10,Justina Machado,Actor/Actress,4th Place,29.0,3,3.0,0.1666666666666666,12,False,4.0,Rank_Save,0.1583572746939184,4.0,7.0,4.0,0.325023941360585,5.0
29,10,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.1724137931034483,12,False,6.0,Rank_Save,0.1484100862742902,6.0,7.0,5.0,0.3208238793777385,6.0
29,10,Nelly,Singer/Rapper,3rd Place,28.0,3,6.0,0.160919540229885,12,False,2.0,Rank_Save,0.1769305462356845,2.0,8.0,6.0,0.33785008646556947,2.0
29,10,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.1724137931034483,12,False,5.0,Rank_Save,0.1528031886004312,5.0,6.0,2.0,0.32521698170387947,4.0
29,10,Skai Jackson,Actor/Actress,Eliminated Week 10,28.5,3,4.0,0.1637931034482758,10,True,3.0,Rank_Save,0.165816680554453,3.0,7.0,3.0,0.3296097840027288,3.0
29,11,Justina Machado,Actor/Actress,4th Place,30.0,3,1.0,0.2531645569620253,12,False,3.0,Rank_Save,0.2372922589860667,3.0,4.0,2.0,0.490456815948092,3.0
29,11,Kaitlyn Bristowe,TV Personality,1st Place,30.0,3,1.0,0.2531645569620253,12,False,4.0,Rank_Save,0.2266174628110288,4.0,5.0,3.0,0.47978201977305407,4.0
29,11,Nelly,Singer/Rapper,3rd Place,28.5,3,4.0,0.240506329113924,12,False,2.0,Rank_Save,0.2531967764613221,2.0,6.0,4.0,0.4937031055752461,2.0
29,11,Nev Schulman,Producer,2nd Place,30.0,3,1.0,0.2531645569620253,12,False,1.0,Rank_Save,0.2828935017415822,1.0,2.0,1.0,0.5360580587036075,1.0
30,1,Amanda Kloots,TV Personality,4th Place,28.0,4,2.0,0.0765027322404371,11,False,14.0,Rank_Save,0.0584073018274527,14.0,16.0,6.0,0.13491003406788982,6.0
30,1,Brian Austin Green,Actor/Actress,Eliminated Week 4,24.0,4,9.0,0.0655737704918032,4,False,1.0,Rank_Save,0.0890938301787016,1.0,10.0,3.0,0.15466760067050478,2.0
30,1,Christine Chiu,TV Personality,Eliminated Week 3,25.0,4,7.0,0.0683060109289617,3,False,11.0,Rank_Save,0.0607050470709899,11.0,18.0,12.0,0.1290110579999516,11.0
30,1,Cody Rigsby,Fitness Instructor,3rd Place,24.0,4,9.0,0.0655737704918032,11,False,9.0,Rank_Save,0.0626857502879673,9.0,18.0,11.0,0.1282595207797705,12.0
30,1,Iman Shumpert,Athlete,1st Place,21.0,4,14.0,0.0573770491803278,11,False,3.0,Rank_Save,0.0747322794432276,3.0,17.0,7.0,0.1321093286235554,8.0
30,1,Jimmie Allen,Singer/Rapper,Eliminated Week 8,22.0,4,13.0,0.0601092896174863,8,False,8.0,Rank_Save,0.06387828267529,8.0,21.0,14.0,0.1239875722927763,13.0
30,1,JoJo Siwa,Social Media Personality,2nd Place,29.0,4,1.0,0.0792349726775956,11,False,6.0,Rank_Save,0.0668872637092838,6.0,7.0,2.0,0.1461222363868794,3.0
30,1,Kenya Moore,TV Personality,Eliminated Week 6,26.0,4,5.0,0.0710382513661202,6,False,12.0,Rank_Save,0.0598657779455797,12.0,17.0,9.0,0.1309040293116999,9.0
30,1,Martin Kove,Actor/Actress,Eliminated Week 2,13.0,4,15.0,0.0355191256830601,2,False,5.0,Rank_Save,0.0688672005260267,5.0,20.0,13.0,0.1043863262090868,15.0
30,1,Matt James,Athlete,Eliminated Week 4,24.0,4,9.0,0.0655737704918032,4,False,15.0,Rank_Save,0.0577660974262856,15.0,24.0,15.0,0.12333986791808879,14.0
30,1,Melanie C,Singer/Rapper,Eliminated Week 5,27.0,4,4.0,0.0737704918032786,5,False,13.0,Rank_Save,0.0591039754622812,13.0,17.0,10.0,0.1328744672655598,7.0
30,1,Melora Hardin,Actor/Actress,Eliminated Week 9,26.0,4,5.0,0.0710382513661202,9,False,7.0,Rank_Save,0.065257727101315,7.0,12.0,4.0,0.13629597846743519,5.0
30,1,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,24.0,4,9.0,0.0655737704918032,7,False,4.0,Rank_Save,0.0713703836352431,4.0,13.0,5.0,0.1369441541270463,4.0
30,1,Olivia Jade,Social Media Personality,Eliminated Week 8,25.0,4,7.0,0.0683060109289617,8,False,10.0,Rank_Save,0.061637871035418,10.0,17.0,8.0,0.1299438819643797,10.0
30,1,Suni Lee,Athlete,Eliminated Week 9,28.0,4,2.0,0.0765027322404371,9,False,2.0,Rank_Save,0.0797412116749371,2.0,4.0,1.0,0.15624394391537422,1.0
30,2,Amanda Kloots,TV Personality,4th Place,32.0,4,1.0,0.0831168831168831,11,False,5.0,Rank_Save,0.0688672005260267,5.0,6.0,2.0,0.1519840836429098,2.0
30,2,Brian Austin Green,Actor/Actress,Eliminated Week 4,23.0,4,13.0,0.0597402597402597,4,False,11.0,Rank_Save,0.0607050470709899,11.0,24.0,13.0,0.1204453068112496,13.0
30,2,Christine Chiu,TV Personality,Eliminated Week 3,24.0,4,10.0,0.0623376623376623,3,False,3.0,Rank_Save,0.0747322794432276,3.0,13.0,6.0,0.1370699417808899,6.0
30,2,Cody Rigsby,Fitness Instructor,3rd Place,24.0,4,10.0,0.0623376623376623,11,False,15.0,Rank_Save,0.0577660974262856,15.0,25.0,14.0,0.12010375976394791,14.0
30,2,Iman Shumpert,Athlete,1st Place,25.0,4,9.0,0.0649350649350649,11,False,6.0,Rank_Save,0.0668872637092838,6.0,15.0,9.0,0.1318223286443487,9.0
30,2,Jimmie Allen,Singer/Rapper,Eliminated Week 8,27.0,4,5.0,0.0701298701298701,8,False,14.0,Rank_Save,0.0584073018274527,14.0,19.0,10.0,0.12853717195732278,10.0
30,2,JoJo Siwa,Social Media Personality,2nd Place,31.0,4,2.0,0.0805194805194805,11,False,2.0,Rank_Save,0.0797412116749371,2.0,4.0,1.0,0.1602606921944176,1.0
30,2,Kenya Moore,TV Personality,Eliminated Week 6,24.0,4,10.0,0.0623376623376623,6,False,1.0,Rank_Save,0.0890938301787016,1.0,11.0,4.0,0.1514314925163639,3.0
30,2,Martin Kove,Actor/Actress,Eliminated Week 2,15.0,4,15.0,0.0389610389610389,2,True,12.0,Rank_Save,0.0598657779455797,12.0,27.0,15.0,0.0988268169066186,15.0
30,2,Matt James,Athlete,Eliminated Week 4,22.0,4,14.0,0.0571428571428571,4,False,7.0,Rank_Save,0.065257727101315,7.0,21.0,11.0,0.1224005842441721,12.0
30,2,Melanie C,Singer/Rapper,Eliminated Week 5,30.0,4,3.0,0.0779220779220779,5,False,8.0,Rank_Save,0.06387828267529,8.0,11.0,5.0,0.1418003605973679,4.0
30,2,Melora Hardin,Actor/Actress,Eliminated Week 9,27.0,4,5.0,0.0701298701298701,9,False,4.0,Rank_Save,0.0713703836352431,4.0,9.0,3.0,0.14150025376511322,5.0
30,2,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,26.0,4,8.0,0.0675324675324675,7,False,13.0,Rank_Save,0.0591039754622812,13.0,21.0,12.0,0.1266364429947487,11.0
30,2,Olivia Jade,Social Media Personality,Eliminated Week 8,27.0,4,5.0,0.0701298701298701,8,False,9.0,Rank_Save,0.0626857502879673,9.0,14.0,7.0,0.1328156204178374,8.0
30,2,Suni Lee,Athlete,Eliminated Week 9,28.0,4,4.0,0.0727272727272727,9,False,10.0,Rank_Save,0.061637871035418,10.0,14.0,8.0,0.1343651437626907,7.0
30,3,Amanda Kloots,TV Personality,4th Place,24.0,3,1.0,0.0805369127516778,11,False,13.0,Rank_Save,0.0627274982367314,13.0,14.0,7.0,0.1432644109884092,6.0
30,3,Brian Austin Green,Actor/Actress,Eliminated Week 4,19.0,3,12.0,0.0637583892617449,4,False,7.0,Rank_Save,0.0692585216081308,7.0,19.0,12.0,0.13301691086987572,12.0
30,3,Christine Chiu,TV Personality,Eliminated Week 3,21.0,3,7.0,0.0704697986577181,3,True,14.0,Rank_Save,0.0619881132146838,14.0,21.0,14.0,0.1324579118724019,13.0
30,3,Cody Rigsby,Fitness Instructor,3rd Place,18.0,3,14.0,0.0604026845637583,11,False,6.0,Rank_Save,0.0709879611915694,6.0,20.0,13.0,0.13139064575532772,14.0
30,3,Iman Shumpert,Athlete,1st Place,19.0,3,12.0,0.0637583892617449,11,False,4.0,Rank_Save,0.0757459304322363,4.0,16.0,9.0,0.1395043196939812,9.0
30,3,Jimmie Allen,Singer/Rapper,Eliminated Week 8,20.0,3,10.0,0.0671140939597315,8,False,1.0,Rank_Save,0.0945559589135368,1.0,11.0,3.0,0.1616700528732683,1.0
30,3,JoJo Siwa,Social Media Personality,2nd Place,24.0,3,1.0,0.0805369127516778,11,False,12.0,Rank_Save,0.0635360050005165,12.0,13.0,6.0,0.1440729177521943,5.0
30,3,Kenya Moore,TV Personality,Eliminated Week 6,21.0,3,7.0,0.0704697986577181,6,False,9.0,Rank_Save,0.0665288630739576,9.0,16.0,10.0,0.13699866173167569,10.0
30,3,Matt James,Athlete,Eliminated Week 4,20.0,3,10.0,0.0671140939597315,4,False,5.0,Rank_Save,0.0730892831789599,5.0,15.0,8.0,0.1402033771386914,8.0
30,3,Melanie C,Singer/Rapper,Eliminated Week 5,22.0,3,5.0,0.0738255033557047,5,False,2.0,Rank_Save,0.0846299538332507,2.0,7.0,1.0,0.1584554571889554,2.0
30,3,Melora Hardin,Actor/Actress,Eliminated Week 9,23.0,3,4.0,0.0771812080536912,9,False,3.0,Rank_Save,0.0793139359973104,3.0,7.0,2.0,0.15649514405100162,3.0
30,3,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,22.0,3,5.0,0.0738255033557047,7,False,8.0,Rank_Save,0.0677945067576175,8.0,13.0,5.0,0.1416200101133222,7.0
30,3,Olivia Jade,Social Media Personality,Eliminated Week 8,24.0,3,1.0,0.0805369127516778,8,False,11.0,Rank_Save,0.064426727700175,11.0,12.0,4.0,0.1449636404518528,4.0
30,3,Suni Lee,Athlete,Eliminated Week 9,21.0,3,7.0,0.0704697986577181,9,False,10.0,Rank_Save,0.0654167408613232,10.0,17.0,11.0,0.13588653951904128,11.0
30,4,Amanda Kloots,TV Personality,4th Place,34.0,4,4.0,0.0815347721822542,11,False,3.0,Rank_Save,0.0845553634390809,3.0,7.0,2.0,0.16609013562133512,2.0
30,4,Brian Austin Green,Actor/Actress,Eliminated Week 4,26.0,4,13.0,0.0623501199040767,4,True,1.0,Rank_Save,0.1008046489022564,1.0,14.0,8.0,0.16315476880633312,3.0
30,4,Cody Rigsby,Fitness Instructor,3rd Place,29.0,4,11.0,0.0695443645083932,11,False,8.0,Rank_Save,0.0722746776588917,8.0,19.0,11.0,0.14181904216728491,12.0
30,4,Iman Shumpert,Athlete,1st Place,31.5,4,9.0,0.0755395683453237,11,False,9.0,Rank_Save,0.0709253944552454,9.0,18.0,10.0,0.1464649628005691,10.0
30,4,Jimmie Allen,Singer/Rapper,Eliminated Week 8,32.5,4,7.0,0.0779376498800959,8,False,13.0,Rank_Save,0.066872818053198,13.0,20.0,12.0,0.14481046793329388,11.0
30,4,JoJo Siwa,Social Media Personality,2nd Place,35.0,4,2.0,0.0839328537170263,11,False,10.0,Rank_Save,0.0697397781231905,10.0,12.0,7.0,0.1536726318402168,8.0
30,4,Kenya Moore,TV Personality,Eliminated Week 6,29.5,4,10.0,0.0707434052757793,6,False,2.0,Rank_Save,0.0902226880336113,2.0,12.0,4.0,0.1609660933093906,4.0
30,4,Matt James,Athlete,Eliminated Week 4,28.5,4,12.0,0.0683453237410072,4,True,11.0,Rank_Save,0.0686843403669152,11.0,23.0,13.0,0.1370296641079224,13.0
30,4,Melanie C,Singer/Rapper,Eliminated Week 5,33.0,4,6.0,0.079136690647482,5,False,6.0,Rank_Save,0.0756791701594038,6.0,12.0,6.0,0.1548158608068858,7.0
30,4,Melora Hardin,Actor/Actress,Eliminated Week 9,36.5,4,1.0,0.0875299760191846,9,False,4.0,Rank_Save,0.0807515677565953,4.0,5.0,1.0,0.1682815437757799,1.0
30,4,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.5,4,7.0,0.0779376498800959,7,False,5.0,Rank_Save,0.0779193571090511,5.0,12.0,5.0,0.155857006989147,6.0
30,4,Olivia Jade,Social Media Personality,Eliminated Week 8,35.0,4,2.0,0.0839328537170263,8,False,7.0,Rank_Save,0.0738354413028692,7.0,9.0,3.0,0.1577682950198955,5.0
30,4,Suni Lee,Athlete,Eliminated Week 9,34.0,4,4.0,0.0815347721822542,9,False,12.0,Rank_Save,0.0677347546396905,12.0,16.0,9.0,0.14926952682194472,9.0
30,5,Amanda Kloots,TV Personality,4th Place,39.0,4,2.0,0.1012987012987013,11,False,6.0,Rank_Save,0.0874506960904417,6.0,8.0,3.0,0.188749397389143,2.0
30,5,Cody Rigsby,Fitness Instructor,3rd Place,32.0,4,9.0,0.0831168831168831,11,False,2.0,Rank_Save,0.1042563872604735,2.0,11.0,6.0,0.1873732703773566,3.0
30,5,Iman Shumpert,Athlete,1st Place,28.0,4,11.0,0.0727272727272727,11,False,9.0,Rank_Save,0.0819574937533806,9.0,20.0,11.0,0.1546847664806533,11.0
30,5,Jimmie Allen,Singer/Rapper,Eliminated Week 8,34.0,4,8.0,0.0883116883116883,8,False,1.0,Rank_Save,0.1164843205480035,1.0,9.0,4.0,0.2047960088596918,1.0
30,5,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.1038961038961039,11,False,10.0,Rank_Save,0.0805874605815579,10.0,11.0,8.0,0.1844835644776618,5.0
30,5,Kenya Moore,TV Personality,Eliminated Week 6,36.0,4,3.0,0.0935064935064935,6,False,8.0,Rank_Save,0.0835166513806837,8.0,11.0,7.0,0.1770231448871772,9.0
30,5,Melanie C,Singer/Rapper,Eliminated Week 5,36.0,4,3.0,0.0935064935064935,5,True,11.0,Rank_Save,0.0793678546282685,11.0,14.0,10.0,0.172874348134762,10.0
30,5,Melora Hardin,Actor/Actress,Eliminated Week 9,36.0,4,3.0,0.0935064935064935,9,False,4.0,Rank_Save,0.0933120804024995,4.0,7.0,1.0,0.18681857390899298,4.0
30,5,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.0,4,9.0,0.0831168831168831,7,False,3.0,Rank_Save,0.0977075379573131,3.0,12.0,9.0,0.18082442107419622,7.0
30,5,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,3.0,0.0935064935064935,8,False,7.0,Rank_Save,0.0853201841997012,7.0,10.0,5.0,0.1788266777061947,8.0
30,5,Suni Lee,Athlete,Eliminated Week 9,36.0,4,3.0,0.0935064935064935,9,False,5.0,Rank_Save,0.0900393331976766,5.0,8.0,2.0,0.18354582670417008,6.0
30,6,Amanda Kloots,TV Personality,4th Place,38.0,4,3.0,0.1043956043956044,11,False,3.0,Rank_Save,0.1061309215070487,3.0,6.0,2.0,0.21052652590265308,3.0
30,6,Cody Rigsby,Fitness Instructor,3rd Place,36.0,4,5.0,0.0989010989010989,11,False,4.0,Rank_Save,0.1013565308050612,4.0,9.0,5.0,0.2002576297061601,6.0
30,6,Iman Shumpert,Athlete,1st Place,40.0,4,1.0,0.1098901098901098,11,False,8.0,Rank_Save,0.0907166361728131,8.0,9.0,6.0,0.2006067460629229,5.0
30,6,Jimmie Allen,Singer/Rapper,Eliminated Week 8,38.0,4,3.0,0.1043956043956044,8,False,2.0,Rank_Save,0.1132443482281156,2.0,5.0,1.0,0.21763995262372,2.0
30,6,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.1098901098901098,11,False,5.0,Rank_Save,0.0978016395042568,5.0,6.0,3.0,0.2076917493943666,4.0
30,6,Kenya Moore,TV Personality,Eliminated Week 6,32.0,4,10.0,0.0879120879120879,6,True,9.0,Rank_Save,0.0890230632999328,9.0,19.0,10.0,0.1769351512120207,10.0
30,6,Melora Hardin,Actor/Actress,Eliminated Week 9,34.0,4,8.0,0.0934065934065934,9,False,1.0,Rank_Save,0.1265264537346452,1.0,9.0,4.0,0.21993304714123857,1.0
30,6,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,34.0,4,8.0,0.0934065934065934,7,False,7.0,Rank_Save,0.0926756518644596,7.0,15.0,8.0,0.186082245271053,9.0
30,6,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,5.0,0.0989010989010989,8,False,6.0,Rank_Save,0.0949898355494973,6.0,11.0,7.0,0.1938909344505962,7.0
30,6,Suni Lee,Athlete,Eliminated Week 9,36.0,4,5.0,0.0989010989010989,9,False,10.0,Rank_Save,0.0875349193341694,10.0,15.0,9.0,0.18643601823526829,8.0
30,7,Amanda Kloots,TV Personality,4th Place,34.0,4,6.0,0.1039755351681957,11,False,5.0,Rank_Save,0.1071839805999923,5.0,11.0,7.0,0.211159515768188,8.0
30,7,Cody Rigsby,Fitness Instructor,3rd Place,36.0,4,5.0,0.110091743119266,11,False,4.0,Rank_Save,0.1110799009767045,4.0,9.0,4.0,0.2211716440959705,4.0
30,7,Iman Shumpert,Athlete,1st Place,34.0,4,6.0,0.1039755351681957,11,False,3.0,Rank_Save,0.1163123101977825,3.0,9.0,3.0,0.2202878453659782,6.0
30,7,Jimmie Allen,Singer/Rapper,Eliminated Week 8,38.0,4,3.0,0.1162079510703364,8,False,6.0,Rank_Save,0.1041024336845666,6.0,9.0,5.0,0.220310384754903,5.0
30,7,JoJo Siwa,Social Media Personality,2nd Place,39.0,4,2.0,0.1192660550458715,11,False,2.0,Rank_Save,0.1241081446596078,2.0,4.0,1.0,0.2433741997054793,1.0
30,7,Melora Hardin,Actor/Actress,Eliminated Week 9,38.0,4,3.0,0.1162079510703364,9,False,8.0,Rank_Save,0.0994192962503471,8.0,11.0,8.0,0.2156272473206835,7.0
30,7,"Mike ""The Miz"" Mizanin",Athlete,Eliminated Week 7,32.0,4,9.0,0.0978593272171253,7,True,7.0,Rank_Save,0.1015662449206645,7.0,16.0,9.0,0.1994255721377898,9.0
30,7,Olivia Jade,Social Media Personality,Eliminated Week 8,42.0,4,1.0,0.128440366972477,8,False,9.0,Rank_Save,0.0975632549521481,9.0,10.0,6.0,0.2260036219246251,3.0
30,7,Suni Lee,Athlete,Eliminated Week 9,34.0,4,6.0,0.1039755351681957,9,False,1.0,Rank_Save,0.1386644337581863,1.0,7.0,2.0,0.242639968926382,2.0
30,8,Amanda Kloots,TV Personality,4th Place,42.0,4,1.0,0.1363636363636363,11,False,6.0,Rank_Save,0.1153570422036024,6.0,7.0,3.0,0.2517206785672387,5.0
30,8,Cody Rigsby,Fitness Instructor,3rd Place,38.0,4,5.0,0.1233766233766233,11,False,8.0,Rank_Save,0.1101676065341016,8.0,13.0,7.0,0.2335442299107249,7.0
30,8,Iman Shumpert,Athlete,1st Place,35.0,4,7.0,0.1136363636363636,11,False,3.0,Rank_Save,0.1288869395401392,3.0,10.0,6.0,0.24252330317650278,6.0
30,8,Jimmie Allen,Singer/Rapper,Eliminated Week 8,32.0,4,8.0,0.1038961038961039,8,True,7.0,Rank_Save,0.1125466637722945,7.0,15.0,8.0,0.2164427676683984,8.0
30,8,JoJo Siwa,Social Media Personality,2nd Place,41.0,4,4.0,0.1331168831168831,11,False,5.0,Rank_Save,0.1187717379507955,5.0,9.0,5.0,0.2518886210676786,4.0
30,8,Melora Hardin,Actor/Actress,Eliminated Week 9,42.0,4,1.0,0.1363636363636363,9,False,4.0,Rank_Save,0.1230888498127528,4.0,5.0,2.0,0.2594524861763891,2.0
30,8,Olivia Jade,Social Media Personality,Eliminated Week 8,36.0,4,6.0,0.1168831168831168,8,True,2.0,Rank_Save,0.1375255887358919,2.0,8.0,4.0,0.2544087056190087,3.0
30,8,Suni Lee,Athlete,Eliminated Week 9,42.0,4,1.0,0.1363636363636363,9,False,1.0,Rank_Save,0.1536555714504218,1.0,2.0,1.0,0.2900192078140581,1.0
30,9,Amanda Kloots,TV Personality,4th Place,39.5,4,2.0,0.1747787610619469,11,False,4.0,Rank_Save,0.1583572746939184,4.0,6.0,4.0,0.33313603575586526,4.0
30,9,Cody Rigsby,Fitness Instructor,3rd Place,35.5,4,6.0,0.1570796460176991,11,False,5.0,Rank_Save,0.1528031886004312,5.0,11.0,5.0,0.3098828346181303,5.0
30,9,Iman Shumpert,Athlete,1st Place,37.5,4,3.0,0.165929203539823,11,False,2.0,Rank_Save,0.1769305462356845,2.0,5.0,3.0,0.3428597497755075,2.0
30,9,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.1769911504424778,11,False,3.0,Rank_Save,0.165816680554453,3.0,4.0,2.0,0.3428078309969308,3.0
30,9,Melora Hardin,Actor/Actress,Eliminated Week 9,36.0,4,5.0,0.1592920353982301,9,True,6.0,Rank_Save,0.1484100862742902,6.0,11.0,6.0,0.3077021216725203,6.0
30,9,Suni Lee,Athlete,Eliminated Week 9,37.5,4,3.0,0.165929203539823,9,True,1.0,Rank_Save,0.1976822236412225,1.0,4.0,1.0,0.3636114271810455,1.0
30,10,Amanda Kloots,TV Personality,4th Place,39.0,4,3.0,0.2484076433121019,11,False,4.0,Rank_Save,0.2266174628110288,4.0,7.0,4.0,0.4750251061231307,4.0
30,10,Cody Rigsby,Fitness Instructor,3rd Place,38.0,4,4.0,0.2420382165605095,11,False,1.0,Rank_Save,0.2828935017415822,1.0,5.0,3.0,0.5249317183020916,1.0
30,10,Iman Shumpert,Athlete,1st Place,40.0,4,1.0,0.2547770700636942,11,False,3.0,Rank_Save,0.2372922589860667,3.0,4.0,2.0,0.4920693290497609,3.0
30,10,JoJo Siwa,Social Media Personality,2nd Place,40.0,4,1.0,0.2547770700636942,11,False,2.0,Rank_Save,0.2531967764613221,2.0,3.0,1.0,0.5079738465250163,2.0
31,1,Charli D'Amelio,Social Media Personality,1st Place,32.0,4,1.0,0.0837696335078534,11,False,8.0,Rank_Save,0.06387828267529,8.0,9.0,3.0,0.14764791618314338,3.0
31,1,Cheryl Ladd,Actor/Actress,Eliminated Week 3,21.0,4,10.0,0.0549738219895288,3,False,5.0,Rank_Save,0.0688672005260267,5.0,15.0,8.0,0.1238410225155555,9.0
31,1,Daniel Durant,Actor/Actress,Eliminated Week 9,27.0,4,6.0,0.0706806282722513,9,False,15.0,Rank_Save,0.0577660974262855,15.0,21.0,11.0,0.1284467256985368,7.0
31,1,Gabby Windey,TV Personality,2nd Place,28.0,4,3.0,0.0732984293193717,11,False,9.0,Rank_Save,0.0626857502879673,9.0,12.0,4.0,0.135984179607339,4.0
31,1,Heidi D'Amelio,Social Media Personality,Eliminated Week 8,24.0,4,8.0,0.06282722513089,8,False,1.0,Rank_Save,0.0890938301787016,1.0,9.0,2.0,0.1519210553095916,2.0
31,1,Jason Lewis,Actor/Actress,Eliminated Week 1,18.0,4,15.0,0.0471204188481675,1,True,12.0,Rank_Save,0.0598657779455797,12.0,27.0,15.0,0.1069861967937472,15.0
31,1,Jessie James Decker,Singer/Rapper,Eliminated Week 6,20.0,4,12.0,0.0523560209424083,6,False,10.0,Rank_Save,0.061637871035418,10.0,22.0,12.0,0.1139938919778263,13.0
31,1,Jordin Sparks,Singer/Rapper,Eliminated Week 7,26.0,4,7.0,0.0680628272251308,7,False,7.0,Rank_Save,0.065257727101315,7.0,14.0,6.0,0.1333205543264458,6.0
31,1,Joseph Baena,Actor/Actress,Eliminated Week 5,23.0,4,9.0,0.0602094240837696,5,False,14.0,Rank_Save,0.0584073018274527,14.0,23.0,13.0,0.1186167259112223,12.0
31,1,Sam Champion,News Anchor,Eliminated Week 4,20.0,4,12.0,0.0523560209424083,4,False,13.0,Rank_Save,0.0591039754622812,13.0,25.0,14.0,0.11145999640468951,14.0
31,1,Shangela,TV Personality,4th Place,28.0,4,3.0,0.0732984293193717,11,False,11.0,Rank_Save,0.0607050470709899,11.0,14.0,7.0,0.1340034763903616,5.0
31,1,Teresa Giudice,TV Personality,Eliminated Week 2,20.0,4,12.0,0.0523560209424083,2,False,6.0,Rank_Save,0.0668872637092838,6.0,18.0,9.0,0.1192432846516921,10.0
31,1,Trevor Donovan,Actor/Actress,Eliminated Week 9,21.0,4,10.0,0.0549738219895288,9,False,4.0,Rank_Save,0.071370383635243,4.0,14.0,5.0,0.1263442056247718,8.0
