season,week,celebrity_name,results,total_judge_score,judge_rank,judge_percent,eliminated_week_num,is_eliminated,estimated_fan_metric,estimated_fan_support,scoring_method
26,1,Josh Norman,2nd Place,24,1,0.114285714,5,FALSE,0.1,0.1,percent
26,1,Kareem Abdul-Jabbar,Eliminated Week 2,17,10,0.080952381,2,FALSE,0.104761905,0.104761905,percent
26,1,Mirai Nagasu,Eliminated Week 3,23,3,0.10952381,3,FALSE,0.1,0.1,percent
26,1,Tonya Harding,3rd Place,23,3,0.10952381,5,FALSE,0.1,0.1,percent
26,2,Adam Rippon,1st Place,37,1,0.138317757,5,FALSE,0.125,0.125,percent
26,2,Arike Ogunbowale,Eliminated Week 2,35,3,0.130841121,2,TRUE,0.116277259,0.116277259,percent
26,2,Chris Mazdzer,Eliminated Week 3,33,4,0.123364486,3,FALSE,0.125,0.125,percent
26,2,Jennie Finch Daigle,Eliminated Week 3,31.5,6,0.117757009,3,FALSE,0.129361371,0.129361371,percent
26,2,Josh Norman,2nd Place,31.5,6,0.117757009,5,FALSE,0.129361371,0.129361371,percent
26,2,Kareem Abdul-Jabbar,Eliminated Week 2,29.5,8,0.110280374,2,TRUE,0.125,0.125,percent
26,2,Mirai Nagasu,Eliminated Week 3,37,1,0.138317757,3,FALSE,0.125,0.125,percent
26,2,Tonya Harding,3rd Place,33,4,0.123364486,5,FALSE,0.125,0.125,percent
26,3,Adam Rippon,1st Place,41,1,0.194312796,5,FALSE,0.166666667,0.166666667,percent
26,3,Chris Mazdzer,Eliminated Week 3,33,5,0.156398104,3,TRUE,0.166666667,0.166666667,percent
26,3,Jennie Finch Daigle,Eliminated Week 3,29,6,0.137440758,3,TRUE,0.166666667,0.166666667,percent
26,3,Josh Norman,2nd Place,38,2,0.180094787,5,FALSE,0.166666667,0.166666667,percent
26,3,Mirai Nagasu,Eliminated Week 3,35,3,0.165876777,3,TRUE,0.166666667,0.166666667,percent
26,3,Tonya Harding,3rd Place,35,3,0.165876777,5,FALSE,0.166666667,0.166666667,percent
26,4,Adam Rippon,1st Place,29,1,0.339181287,5,FALSE,0.333333333,0.333333333,percent
26,4,Josh Norman,2nd Place,28.5,2,0.333333333,5,FALSE,0.333333333,0.333333333,percent
26,4,Tonya Harding,3rd Place,28,3,0.32748538,5,FALSE,0.333333333,0.333333333,percent
27,1,Alexis Ren,4th Place,22,3,0.08627451,10,FALSE,0.076923077,0.076923077,percent
27,1,Bobby Bones,1st Place,20,5,0.078431373,10,FALSE,0.076923077,0.076923077,percent
27,1,Danelle Umstead,Eliminated Week 2,18,9,0.070588235,2,FALSE,0.076923077,0.076923077,percent
27,1,DeMarcus Ware,Eliminated Week 7,23,1,0.090196078,7,FALSE,0.076923077,0.076923077,percent
27,1,Evanna Lynch,3rd Place,18,9,0.070588235,10,FALSE,0.076923077,0.076923077,percent
27,1,Joe Amabile,Eliminated Week 8,14,13,0.054901961,8,FALSE,0.083785822,0.083785822,percent
27,1,John Schneider,Eliminated Week 7,18,9,0.070588235,7,FALSE,0.076923077,0.076923077,percent
27,1,Juan Pablo Di Pace,Eliminated Week 8,22,3,0.08627451,8,FALSE,0.076923077,0.076923077,percent
27,1,Mary Lou Retton,Eliminated Week 6,20,5,0.078431373,6,FALSE,0.076923077,0.076923077,percent
27,1,Milo Manheim,2nd Place,20,5,0.078431373,10,FALSE,0.076923077,0.076923077,percent
27,1,Nancy McKeon,Eliminated Week 3,19.5,8,0.076470588,3,FALSE,0.076923077,0.076923077,percent
27,1,Nikki Glaser,Eliminated Week 1,17.5,12,0.068627451,1,TRUE,0.070060332,0.070060332,percent
27,1,Tinashe,Eliminated Week 4,23,1,0.090196078,4,FALSE,0.076923077,0.076923077,percent
27,2,Alexis Ren,4th Place,24.5,4,0.090573013,10,FALSE,0.083333333,0.083333333,percent
27,2,Bobby Bones,1st Place,19.5,10,0.072088725,10,FALSE,0.083333333,0.083333333,percent
27,2,Danelle Umstead,Eliminated Week 2,18.5,11,0.068391867,2,TRUE,0.081484904,0.081484904,percent
27,2,DeMarcus Ware,Eliminated Week 7,23.5,6,0.086876155,7,FALSE,0.083333333,0.083333333,percent
27,2,Evanna Lynch,3rd Place,24,5,0.088724584,10,FALSE,0.083333333,0.083333333,percent
27,2,Joe Amabile,Eliminated Week 8,17.5,12,0.064695009,8,FALSE,0.085181762,0.085181762,percent
27,2,John Schneider,Eliminated Week 7,21.5,8,0.07948244,7,FALSE,0.083333333,0.083333333,percent
27,2,Juan Pablo Di Pace,Eliminated Week 8,26,1,0.096118299,8,FALSE,0.083333333,0.083333333,percent
27,2,Mary Lou Retton,Eliminated Week 6,23,7,0.085027726,6,FALSE,0.083333333,0.083333333,percent
27,2,Milo Manheim,2nd Place,26,1,0.096118299,10,FALSE,0.083333333,0.083333333,percent
27,2,Nancy McKeon,Eliminated Week 3,20.5,9,0.075785582,3,FALSE,0.083333333,0.083333333,percent
27,2,Tinashe,Eliminated Week 4,26,1,0.096118299,4,FALSE,0.083333333,0.083333333,percent
27,3,Alexis Ren,4th Place,26,5,0.095940959,10,FALSE,0.090909091,0.090909091,percent
27,3,Bobby Bones,1st Place,23,8,0.084870849,10,FALSE,0.090909091,0.090909091,percent
27,3,DeMarcus Ware,Eliminated Week 7,26,5,0.095940959,7,FALSE,0.090909091,0.090909091,percent
27,3,Evanna Lynch,3rd Place,27,2,0.099630996,10,FALSE,0.090909091,0.090909091,percent
27,3,Joe Amabile,Eliminated Week 8,18,11,0.066420664,8,FALSE,0.098289165,0.098289165,percent
27,3,John Schneider,Eliminated Week 7,21,10,0.077490775,7,FALSE,0.090909091,0.090909091,percent
27,3,Juan Pablo Di Pace,Eliminated Week 8,30,1,0.110701107,8,FALSE,0.090909091,0.090909091,percent
27,3,Mary Lou Retton,Eliminated Week 6,24,7,0.088560886,6,FALSE,0.090909091,0.090909091,percent
27,3,Milo Manheim,2nd Place,27,2,0.099630996,10,FALSE,0.090909091,0.090909091,percent
27,3,Nancy McKeon,Eliminated Week 3,22,9,0.081180812,3,TRUE,0.083529017,0.083529017,percent
27,3,Tinashe,Eliminated Week 4,27,2,0.099630996,4,FALSE,0.090909091,0.090909091,percent
27,4,Alexis Ren,4th Place,25,4,0.107758621,10,FALSE,0.1,0.1,percent
27,4,Bobby Bones,1st Place,20,9,0.086206897,10,FALSE,0.101436782,0.101436782,percent
27,4,DeMarcus Ware,Eliminated Week 7,22,7,0.094827586,7,FALSE,0.1,0.1,percent
27,4,Evanna Lynch,3rd Place,24,5,0.103448276,10,FALSE,0.1,0.1,percent
27,4,Joe Amabile,Eliminated Week 8,15,10,0.064655172,8,FALSE,0.122988506,0.122988506,percent
27,4,John Schneider,Eliminated Week 7,21,8,0.090517241,7,FALSE,0.1,0.1,percent
27,4,Juan Pablo Di Pace,Eliminated Week 8,24,5,0.103448276,8,FALSE,0.1,0.1,percent
27,4,Mary Lou Retton,Eliminated Week 6,26,2,0.112068966,6,FALSE,0.1,0.1,percent
27,4,Milo Manheim,2nd Place,29,1,0.125,10,FALSE,0.1,0.1,percent
27,4,Tinashe,Eliminated Week 4,26,2,0.112068966,4,TRUE,0.075574713,0.075574713,percent
27,5,Alexis Ren,4th Place,29,1,0.130630631,10,FALSE,0.111111111,0.111111111,percent
27,5,Bobby Bones,1st Place,21,8,0.094594595,10,FALSE,0.111111111,0.111111111,percent
27,5,DeMarcus Ware,Eliminated Week 7,26,4,0.117117117,7,FALSE,0.111111111,0.111111111,percent
27,5,Evanna Lynch,3rd Place,24,6,0.108108108,10,FALSE,0.111111111,0.111111111,percent
27,5,Joe Amabile,Eliminated Week 8,17,9,0.076576577,8,FALSE,0.111111111,0.111111111,percent
27,5,John Schneider,Eliminated Week 7,24,6,0.108108108,7,FALSE,0.111111111,0.111111111,percent
27,5,Juan Pablo Di Pace,Eliminated Week 8,29,1,0.130630631,8,FALSE,0.111111111,0.111111111,percent
27,5,Mary Lou Retton,Eliminated Week 6,25,5,0.112612613,6,FALSE,0.111111111,0.111111111,percent
27,5,Milo Manheim,2nd Place,27,3,0.121621622,10,FALSE,0.111111111,0.111111111,percent
27,6,Alexis Ren,4th Place,27,4,0.11790393,10,FALSE,0.111111111,0.111111111,percent
27,6,Bobby Bones,1st Place,22,7,0.096069869,10,FALSE,0.111111111,0.111111111,percent
27,6,DeMarcus Ware,Eliminated Week 7,26,5,0.113537118,7,FALSE,0.111111111,0.111111111,percent
27,6,Evanna Lynch,3rd Place,29,3,0.126637555,10,FALSE,0.111111111,0.111111111,percent
27,6,Joe Amabile,Eliminated Week 8,22,7,0.096069869,8,FALSE,0.111111111,0.111111111,percent
27,6,John Schneider,Eliminated Week 7,19,9,0.082969432,7,FALSE,0.122028142,0.122028142,percent
27,6,Juan Pablo Di Pace,Eliminated Week 8,30,1,0.131004367,8,FALSE,0.111111111,0.111111111,percent
27,6,Mary Lou Retton,Eliminated Week 6,24,6,0.104803493,6,TRUE,0.100194081,0.100194081,percent
27,6,Milo Manheim,2nd Place,30,1,0.131004367,10,FALSE,0.111111111,0.111111111,percent
27,7,Alexis Ren,4th Place,27.5,4,0.126436782,10,FALSE,0.125,0.125,percent
27,7,Bobby Bones,1st Place,26.5,6,0.12183908,10,FALSE,0.125,0.125,percent
27,7,DeMarcus Ware,Eliminated Week 7,26.5,6,0.12183908,7,TRUE,0.121168582,0.121168582,percent
27,7,Evanna Lynch,3rd Place,29.5,1,0.135632184,10,FALSE,0.125,0.125,percent
27,7,Joe Amabile,Eliminated Week 8,23.5,8,0.108045977,8,FALSE,0.134961686,0.134961686,percent
27,7,John Schneider,Eliminated Week 7,27,5,0.124137931,7,TRUE,0.118869732,0.118869732,percent
27,7,Juan Pablo Di Pace,Eliminated Week 8,28,3,0.128735632,8,FALSE,0.125,0.125,percent
27,7,Milo Manheim,2nd Place,29,2,0.133333333,10,FALSE,0.125,0.125,percent
27,8,Alexis Ren,4th Place,29,2,0.180124224,10,FALSE,0.166666667,0.166666667,percent
27,8,Bobby Bones,1st Place,22.5,6,0.139751553,10,FALSE,0.189958592,0.189958592,percent
27,8,Evanna Lynch,3rd Place,29,2,0.180124224,10,FALSE,0.166666667,0.166666667,percent
27,8,Joe Amabile,Eliminated Week 8,23,5,0.142857143,8,TRUE,0.166666667,0.166666667,percent
27,8,Juan Pablo Di Pace,Eliminated Week 8,30,1,0.186335404,8,TRUE,0.143374741,0.143374741,percent
27,8,Milo Manheim,2nd Place,27.5,4,0.170807453,10,FALSE,0.166666667,0.166666667,percent
27,9,Alexis Ren,4th Place,28.5,3,0.246753247,10,FALSE,0.25,0.25,percent
27,9,Bobby Bones,1st Place,27,4,0.233766234,10,FALSE,0.25,0.25,percent
27,9,Evanna Lynch,3rd Place,30,1,0.25974026,10,FALSE,0.25,0.25,percent
27,9,Milo Manheim,2nd Place,30,1,0.25974026,10,FALSE,0.25,0.25,percent
28,1,Ally Brooke,3rd Place,16,7,0.081218274,12,FALSE,1,1,rank
28,1,Hannah Brown,1st Place,20,2,0.101522843,12,FALSE,2,0.916666667,rank
28,1,James Van Der Beek,Eliminated Week 10,21,1,0.106598985,10,FALSE,3,0.833333333,rank
28,1,Karamo Brown,Eliminated Week 7,17,5,0.086294416,7,FALSE,4,0.75,rank
28,1,Kate Flannery,Eliminated Week 8,15,9,0.076142132,8,FALSE,5,0.666666667,rank
28,1,Kel Mitchell,2nd Place,16,7,0.081218274,12,FALSE,6,0.583333333,rank
28,1,Lamar Odom,Eliminated Week 4,11,12,0.055837563,4,FALSE,7,0.5,rank
28,1,Lauren Alaina,4th Place,19,3,0.096446701,12,FALSE,8,0.416666667,rank
28,1,Mary Wilson,Eliminated Week 2,17,5,0.086294416,2,FALSE,9,0.333333333,rank
28,1,Ray Lewis,Withdrew,15,9,0.076142132,11,FALSE,10,0.25,rank
28,1,Sailor Brinkley-Cook,Eliminated Week 6,18,4,0.091370558,6,FALSE,11,0.166666667,rank
28,1,Sean Spicer,Eliminated Week 9,12,11,0.060913706,9,FALSE,12,0.083333333,rank
28,2,Ally Brooke,3rd Place,20,3,0.091324201,12,FALSE,7,0.5,rank
28,2,Hannah Brown,1st Place,24,1,0.109589041,12,FALSE,11,0.166666667,rank
28,2,James Van Der Beek,Eliminated Week 10,20,3,0.091324201,10,FALSE,8,0.416666667,rank
28,2,Karamo Brown,Eliminated Week 7,19,6,0.086757991,7,FALSE,5,0.666666667,rank
28,2,Kate Flannery,Eliminated Week 8,21,2,0.095890411,8,FALSE,10,0.25,rank
28,2,Kel Mitchell,2nd Place,20,3,0.091324201,12,FALSE,9,0.333333333,rank
28,2,Lamar Odom,Eliminated Week 4,12,12,0.054794521,4,FALSE,1,1,rank
28,2,Lauren Alaina,4th Place,19,6,0.086757991,12,FALSE,6,0.583333333,rank
28,2,Mary Wilson,Eliminated Week 2,15,10,0.068493151,2,TRUE,12,0.083333333,rank
28,2,Ray Lewis,Withdrew,15,10,0.068493151,11,FALSE,2,0.916666667,rank
28,2,Sailor Brinkley-Cook,Eliminated Week 6,18,8,0.082191781,6,FALSE,4,0.75,rank
28,2,Sean Spicer,Eliminated Week 9,16,9,0.073059361,9,FALSE,3,0.833333333,rank
28,3,Ally Brooke,3rd Place,24,1,0.121212121,12,FALSE,1,1,rank
28,3,Hannah Brown,1st Place,21,5,0.106060606,12,FALSE,2,0.9,rank
28,3,James Van Der Beek,Eliminated Week 10,23,3,0.116161616,10,FALSE,3,0.8,rank
28,3,Karamo Brown,Eliminated Week 7,16,8,0.080808081,7,FALSE,4,0.7,rank
28,3,Kate Flannery,Eliminated Week 8,24,1,0.121212121,8,FALSE,5,0.6,rank
28,3,Kel Mitchell,2nd Place,20,6,0.101010101,12,FALSE,6,0.5,rank
28,3,Lamar Odom,Eliminated Week 4,12,10,0.060606061,4,FALSE,7,0.4,rank
28,3,Lauren Alaina,4th Place,20,6,0.101010101,12,FALSE,8,0.3,rank
28,3,Sailor Brinkley-Cook,Eliminated Week 6,23,3,0.116161616,6,FALSE,9,0.2,rank
28,3,Sean Spicer,Eliminated Week 9,15,9,0.075757576,9,FALSE,10,0.1,rank
28,4,Ally Brooke,3rd Place,32,1,0.113475177,12,FALSE,6,0.5,rank
28,4,Hannah Brown,1st Place,32,1,0.113475177,12,FALSE,7,0.4,rank
28,4,James Van Der Beek,Eliminated Week 10,28,6,0.09929078,10,FALSE,3,0.8,rank
28,4,Karamo Brown,Eliminated Week 7,28,6,0.09929078,7,FALSE,4,0.7,rank
28,4,Kate Flannery,Eliminated Week 8,26,8,0.092198582,8,FALSE,2,0.9,rank
28,4,Kel Mitchell,2nd Place,32,1,0.113475177,12,FALSE,8,0.3,rank
28,4,Lamar Odom,Eliminated Week 4,20,10,0.070921986,4,TRUE,10,0.1,rank
28,4,Lauren Alaina,4th Place,32,1,0.113475177,12,FALSE,9,0.2,rank
28,4,Sailor Brinkley-Cook,Eliminated Week 6,31,5,0.109929078,6,FALSE,5,0.6,rank
28,4,Sean Spicer,Eliminated Week 9,21,9,0.074468085,9,FALSE,1,1,rank
28,5,Ally Brooke,3rd Place,27,1,0.125581395,12,FALSE,1,1,rank
28,5,Hannah Brown,1st Place,25,4,0.11627907,12,FALSE,2,0.888888889,rank
28,5,James Van Der Beek,Eliminated Week 10,26,2,0.120930233,10,FALSE,3,0.777777778,rank
28,5,Karamo Brown,Eliminated Week 7,21,8,0.097674419,7,FALSE,4,0.666666667,rank
28,5,Kate Flannery,Eliminated Week 8,24,5,0.111627907,8,FALSE,5,0.555555556,rank
28,5,Kel Mitchell,2nd Place,26,2,0.120930233,12,FALSE,6,0.444444444,rank
28,5,Lauren Alaina,4th Place,23,7,0.106976744,12,FALSE,7,0.333333333,rank
28,5,Sailor Brinkley-Cook,Eliminated Week 6,24,5,0.111627907,6,FALSE,8,0.222222222,rank
28,5,Sean Spicer,Eliminated Week 9,19,9,0.088372093,9,FALSE,9,0.111111111,rank
28,6,Ally Brooke,3rd Place,25,6,0.109649123,12,FALSE,3,0.777777778,rank
28,6,Hannah Brown,1st Place,24,8,0.105263158,12,FALSE,2,0.888888889,rank
28,6,James Van Der Beek,Eliminated Week 10,27,1,0.118421053,10,FALSE,7,0.333333333,rank
28,6,Karamo Brown,Eliminated Week 7,25,6,0.109649123,7,FALSE,4,0.666666667,rank
28,6,Kate Flannery,Eliminated Week 8,27,1,0.118421053,8,FALSE,8,0.222222222,rank
28,6,Kel Mitchell,2nd Place,26,4,0.114035088,12,FALSE,5,0.555555556,rank
28,6,Lauren Alaina,4th Place,26,4,0.114035088,12,FALSE,6,0.444444444,rank
28,6,Sailor Brinkley-Cook,Eliminated Week 6,27,1,0.118421053,6,TRUE,9,0.111111111,rank
28,6,Sean Spicer,Eliminated Week 9,21,9,0.092105263,9,FALSE,1,1,rank
28,7,Ally Brooke,3rd Place,27,1,0.133663366,12,FALSE,5,0.5,rank
28,7,Hannah Brown,1st Place,26,4,0.128712871,12,FALSE,4,0.625,rank
28,7,James Van Der Beek,Eliminated Week 10,27,1,0.133663366,10,FALSE,6,0.375,rank
28,7,Karamo Brown,Eliminated Week 7,24.5,6,0.121287129,7,TRUE,8,0.125,rank
28,7,Kate Flannery,Eliminated Week 8,24,7,0.118811881,8,FALSE,2,0.875,rank
28,7,Kel Mitchell,2nd Place,25.5,5,0.126237624,12,FALSE,3,0.75,rank
28,7,Lauren Alaina,4th Place,27,1,0.133663366,12,FALSE,7,0.25,rank
28,7,Sean Spicer,Eliminated Week 9,21,8,0.103960396,9,FALSE,1,1,rank
28,8,Ally Brooke,3rd Place,30,3,0.155441059,12,FALSE,4,0.571428571,rank
28,8,Hannah Brown,1st Place,30.9998,2,0.160621391,12,FALSE,5,0.428571429,rank
28,8,James Van Der Beek,Eliminated Week 10,31.9998,1,0.16580276,10,FALSE,6,0.285714286,rank
28,8,Kate Flannery,Eliminated Week 8,25.9998,5,0.134714548,8,TRUE,7,0.142857143,rank
28,8,Kel Mitchell,2nd Place,29.9998,4,0.155440023,12,FALSE,3,0.714285714,rank
28,8,Lauren Alaina,4th Place,24,6,0.124352847,12,FALSE,2,0.857142857,rank
28,8,Sean Spicer,Eliminated Week 9,20,7,0.103627373,9,FALSE,1,1,rank
28,9,Ally Brooke,3rd Place,40,1,0.191846523,12,FALSE,5,0.333333333,rank
28,9,Hannah Brown,1st Place,35.5,4,0.170263789,12,FALSE,2,0.833333333,rank
28,9,James Van Der Beek,Eliminated Week 10,36,3,0.172661871,10,FALSE,3,0.666666667,rank
28,9,Kel Mitchell,2nd Place,37,2,0.177458034,12,FALSE,4,0.5,rank
28,9,Lauren Alaina,4th Place,35,5,0.167865707,12,FALSE,1,1,rank
28,9,Sean Spicer,Eliminated Week 9,25,6,0.119904077,9,TRUE,6,0.166666667,rank
28,10,Ally Brooke,3rd Place,29.5,1,0.214545455,12,FALSE,4,0.4,rank
28,10,Hannah Brown,1st Place,27,3,0.196363636,12,FALSE,1,1,rank
28,10,James Van Der Beek,Eliminated Week 10,25.5,5,0.185454545,10,TRUE,5,0.2,rank
28,10,Kel Mitchell,2nd Place,28.5,2,0.207272727,12,FALSE,3,0.6,rank
28,10,Lauren Alaina,4th Place,27,3,0.196363636,12,FALSE,2,0.8,rank
28,11,Ally Brooke,3rd Place,30,1,0.256410256,12,FALSE,1,1,rank
28,11,Hannah Brown,1st Place,29,3,0.247863248,12,FALSE,2,0.75,rank
28,11,Kel Mitchell,2nd Place,29.5,2,0.252136752,12,FALSE,3,0.5,rank
28,11,Lauren Alaina,4th Place,28.5,4,0.243589744,12,FALSE,4,0.25,rank
29,1,AJ McLean,Eliminated Week 9,18,6,0.069230769,9,FALSE,1,1,rank
29,1,Anne Heche,Eliminated Week 4,18,6,0.069230769,4,FALSE,2,0.933333333,rank
29,1,Carole Baskin,Eliminated Week 3,11,15,0.042307692,3,FALSE,3,0.866666667,rank
29,1,Charles Oakley,Eliminated Week 2,12,14,0.046153846,2,FALSE,4,0.8,rank
29,1,Chrishell Stause,Eliminated Week 8,13,13,0.05,8,FALSE,5,0.733333333,rank
29,1,Jeannie Mai,Withdrew,18,6,0.069230769,11,FALSE,6,0.666666667,rank
29,1,Jesse Metcalfe,Eliminated Week 5,18,6,0.069230769,5,FALSE,7,0.6,rank
29,1,Johnny Weir,Eliminated Week 10,18,6,0.069230769,10,FALSE,8,0.533333333,rank
29,1,Justina Machado,4th Place,21,1,0.080769231,12,FALSE,9,0.466666667,rank
29,1,Kaitlyn Bristowe,1st Place,20,3,0.076923077,12,FALSE,10,0.4,rank
29,1,Monica Aldama,Eliminated Week 7,19,5,0.073076923,7,FALSE,11,0.333333333,rank
29,1,Nelly,3rd Place,16,12,0.061538462,12,FALSE,12,0.266666667,rank
29,1,Nev Schulman,2nd Place,20,3,0.076923077,12,FALSE,13,0.2,rank
29,1,Skai Jackson,Eliminated Week 10,21,1,0.080769231,10,FALSE,14,0.133333333,rank
29,1,Veron Davis,Eliminated Week 6,17,11,0.065384615,6,FALSE,15,0.066666667,rank
29,2,AJ McLean,Eliminated Week 9,19,5,0.06959707,9,FALSE,10,0.4,rank
29,2,Anne Heche,Eliminated Week 4,18,6,0.065934066,4,FALSE,4,0.8,rank
29,2,Carole Baskin,Eliminated Week 3,16,12,0.058608059,3,FALSE,2,0.933333333,rank
29,2,Charles Oakley,Eliminated Week 2,15,14,0.054945055,2,TRUE,15,0.066666667,rank
29,2,Chrishell Stause,Eliminated Week 8,18,6,0.065934066,8,FALSE,5,0.733333333,rank
29,2,Jeannie Mai,Withdrew,18,6,0.065934066,11,FALSE,6,0.666666667,rank
29,2,Jesse Metcalfe,Eliminated Week 5,20,4,0.073260073,5,FALSE,11,0.333333333,rank
29,2,Johnny Weir,Eliminated Week 10,18,6,0.065934066,10,FALSE,7,0.6,rank
29,2,Justina Machado,4th Place,21,2,0.076923077,12,FALSE,12,0.266666667,rank
29,2,Kaitlyn Bristowe,1st Place,22,1,0.080586081,12,FALSE,14,0.133333333,rank
29,2,Monica Aldama,Eliminated Week 7,16,12,0.058608059,7,FALSE,3,0.866666667,rank
29,2,Nelly,3rd Place,18,6,0.065934066,12,FALSE,8,0.533333333,rank
29,2,Nev Schulman,2nd Place,21,2,0.076923077,12,FALSE,13,0.2,rank
29,2,Skai Jackson,Eliminated Week 10,15,14,0.054945055,10,FALSE,1,1,rank
29,2,Veron Davis,Eliminated Week 6,18,6,0.065934066,6,FALSE,9,0.466666667,rank
29,3,AJ McLean,Eliminated Week 9,21,7,0.074733096,9,FALSE,6,0.642857143,rank
29,3,Anne Heche,Eliminated Week 4,15,13,0.053380783,4,FALSE,1,1,rank
29,3,Carole Baskin,Eliminated Week 3,12,14,0.042704626,3,TRUE,14,0.071428571,rank
29,3,Chrishell Stause,Eliminated Week 8,22,4,0.078291815,8,FALSE,8,0.5,rank
29,3,Jeannie Mai,Withdrew,22,4,0.078291815,11,FALSE,9,0.428571429,rank
29,3,Jesse Metcalfe,Eliminated Week 5,20,9,0.071174377,5,FALSE,5,0.714285714,rank
29,3,Johnny Weir,Eliminated Week 10,24,1,0.085409253,10,FALSE,12,0.214285714,rank
29,3,Justina Machado,4th Place,19,10,0.067615658,12,FALSE,4,0.785714286,rank
29,3,Kaitlyn Bristowe,1st Place,23,3,0.081850534,12,FALSE,11,0.285714286,rank
29,3,Monica Aldama,Eliminated Week 7,21,7,0.074733096,7,FALSE,7,0.571428571,rank
29,3,Nelly,3rd Place,18,11,0.06405694,12,FALSE,2,0.928571429,rank
29,3,Nev Schulman,2nd Place,24,1,0.085409253,12,FALSE,13,0.142857143,rank
29,3,Skai Jackson,Eliminated Week 10,18,11,0.06405694,10,FALSE,3,0.857142857,rank
29,3,Veron Davis,Eliminated Week 6,22,4,0.078291815,6,FALSE,10,0.357142857,rank
29,4,AJ McLean,Eliminated Week 9,24,3,0.079734219,9,FALSE,6,0.615384615,rank
29,4,Anne Heche,Eliminated Week 4,21,10,0.069767442,4,TRUE,13,0.076923077,rank
29,4,Chrishell Stause,Eliminated Week 8,22,8,0.073089701,8,FALSE,4,0.769230769,rank
29,4,Jeannie Mai,Withdrew,21,10,0.069767442,11,FALSE,1,1,rank
29,4,Jesse Metcalfe,Eliminated Week 5,21,10,0.069767442,5,FALSE,2,0.923076923,rank
29,4,Johnny Weir,Eliminated Week 10,24,3,0.079734219,10,FALSE,7,0.538461538,rank
29,4,Justina Machado,4th Place,24,3,0.079734219,12,FALSE,8,0.461538462,rank
29,4,Kaitlyn Bristowe,1st Place,25,2,0.083056478,12,FALSE,11,0.230769231,rank
29,4,Monica Aldama,Eliminated Week 7,24,3,0.079734219,7,FALSE,9,0.384615385,rank
29,4,Nelly,3rd Place,21,10,0.069767442,12,FALSE,3,0.846153846,rank
29,4,Nev Schulman,2nd Place,24,3,0.079734219,12,FALSE,10,0.307692308,rank
29,4,Skai Jackson,Eliminated Week 10,28,1,0.093023256,10,FALSE,12,0.153846154,rank
29,4,Veron Davis,Eliminated Week 6,22,8,0.073089701,6,FALSE,5,0.692307692,rank
29,5,AJ McLean,Eliminated Week 9,24,5,0.083623693,9,FALSE,3,0.833333333,rank
29,5,Chrishell Stause,Eliminated Week 8,19,11,0.066202091,8,FALSE,1,1,rank
29,5,Jeannie Mai,Withdrew,24,5,0.083623693,11,FALSE,4,0.75,rank
29,5,Jesse Metcalfe,Eliminated Week 5,19,11,0.066202091,5,TRUE,12,0.083333333,rank
29,5,Johnny Weir,Eliminated Week 10,29,1,0.101045296,10,FALSE,11,0.166666667,rank
29,5,Justina Machado,4th Place,24,5,0.083623693,12,FALSE,5,0.666666667,rank
29,5,Kaitlyn Bristowe,1st Place,27,2,0.094076655,12,FALSE,10,0.25,rank
29,5,Monica Aldama,Eliminated Week 7,26,3,0.090592334,7,FALSE,8,0.416666667,rank
29,5,Nelly,3rd Place,24,5,0.083623693,12,FALSE,6,0.583333333,rank
29,5,Nev Schulman,2nd Place,26,3,0.090592334,12,FALSE,9,0.333333333,rank
29,5,Skai Jackson,Eliminated Week 10,24,5,0.083623693,10,FALSE,7,0.5,rank
29,5,Veron Davis,Eliminated Week 6,21,10,0.073170732,6,FALSE,2,0.916666667,rank
29,6,AJ McLean,Eliminated Week 9,27,1,0.100746269,9,FALSE,7,0.454545455,rank
29,6,Chrishell Stause,Eliminated Week 8,24,7,0.089552239,8,FALSE,3,0.818181818,rank
29,6,Jeannie Mai,Withdrew,25,6,0.093283582,11,FALSE,5,0.636363636,rank
29,6,Johnny Weir,Eliminated Week 10,22,9,0.082089552,10,FALSE,2,0.909090909,rank
29,6,Justina Machado,4th Place,27,1,0.100746269,12,FALSE,8,0.363636364,rank
29,6,Kaitlyn Bristowe,1st Place,27,1,0.100746269,12,FALSE,9,0.272727273,rank
29,6,Monica Aldama,Eliminated Week 7,27,1,0.100746269,7,FALSE,10,0.181818182,rank
29,6,Nelly,3rd Place,24,7,0.089552239,12,FALSE,4,0.727272727,rank
29,6,Nev Schulman,2nd Place,26,5,0.097014925,12,FALSE,6,0.545454545,rank
29,6,Skai Jackson,Eliminated Week 10,18,11,0.067164179,10,FALSE,1,1,rank
29,6,Veron Davis,Eliminated Week 6,21,10,0.078358209,6,TRUE,11,0.090909091,rank
29,7,AJ McLean,Eliminated Week 9,26,5,0.1,9,FALSE,3,0.8,rank
29,7,Chrishell Stause,Eliminated Week 8,26,5,0.1,8,FALSE,4,0.7,rank
29,7,Jeannie Mai,Withdrew,25,8,0.096153846,11,FALSE,2,0.9,rank
29,7,Johnny Weir,Eliminated Week 10,27,2,0.103846154,10,FALSE,6,0.5,rank
29,7,Justina Machado,4th Place,26,5,0.1,12,FALSE,5,0.6,rank
29,7,Kaitlyn Bristowe,1st Place,24,9,0.092307692,12,FALSE,1,1,rank
29,7,Monica Aldama,Eliminated Week 7,22,10,0.084615385,7,TRUE,10,0.1,rank
